Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
Hà Nhân Ngã-Đánh thường	3291	1		PlayEffect	13291					
Hà Nhân Ngã-Đánh thường	3291	2	5	CastSkill	3291					
Lý Nguyên Bá-Đánh Thường	3301	1		CrossFade	1					
Lý Nguyên Bá-Đánh Thường	3301	1		InstantDir	1000					
Lý Nguyên Bá-Đánh Thường	3301	2	2	PlayEffect	2923				3	
Lý Nguyên Bá-Đánh Thường	3301	2	5	CastSkill	3301					
Thập Nhị Cầm Long Thủ	3304	2	2	PlayEffect	272					
Thập Nhị Cầm Long Thủ	3304	2	3	UnbindEffect	272					
Thập Nhị Cầm Long Thủ	3304	2	6	CastSkill	3304					
Triệu Vân-Thường	3307	1		CrossFade	1					
Triệu Vân-Thường	3307	1		InstantDir	1000					
Triệu Vân-Thường	3307	1		PlayEffect	13204					
Triệu Vân-Thường	3307	2	3	CastSkill	3307					
Triệu Vân-Thường	3307	3		UnbindEffect	13204					
Thất Thám Xà Bàn_Phụ 1	3310	1		RetsetPos						
Thất Thám Xà Bàn_Phụ 1	3310	1		CrossFade	1					
Thất Thám Xà Bàn_Phụ 1	3310	1		InstantDir	1000					
Thất Thám Xà Bàn_Phụ 1	3310	1		PlayEffect	13206					
Thất Thám Xà Bàn_Phụ 1	3310	2	6	CastSkill	3310					
Thất Thám Xà Bàn_Phụ 2	3311	2	3	PlayEffect	508					
Thất Thám Xà Bàn_Phụ 2	3311	3		CrossFade	1					
Thất Thám Xà Bàn_Phụ 2	3311	3		UnbindEffect	508					
Thiên Vương Chùy Pháp	3328	1		CrossFade	1					
Thiên Vương Chùy Pháp	3328	1		InstantDir	1000					
Thiên Vương Chùy Pháp	3328	1	0	LinkSkillInit	20	3329				
Thiên Vương Chùy Pháp	3328	2	1	CanDoSkill						
Thiên Vương Chùy Pháp	3328	2	4	CastSkill	3328					
Thiên Vương Chùy Pháp	3328	1		PlayEffect	9091				3	
Thiên Vương Chùy Pháp	3328	2	5	CanDoRun						
Thiên Vương Chùy Pháp	3328	2	5	CastLinkSkill						
Kinh Lôi Quyết	3329	1		CrossFade	1					
Kinh Lôi Quyết	3329	1		InstantDir	1000					
Kinh Lôi Quyết	3329	2	1	CanDoSkill						
Kinh Lôi Quyết	3329	2	4	CastSkill	3329					
Kinh Lôi Quyết	3329	1	0	LinkSkillInit	20	3330				
Kinh Lôi Quyết	3329	1		PlayEffect	202					
Kinh Lôi Quyết	3329	2	6	CanDoRun						
Kinh Lôi Quyết	3329	2	6	CastLinkSkill						
Hàng Long Quyết	3330	1		CrossFade	1					
Hàng Long Quyết	3330	1		InstantDir	1000					
Hàng Long Quyết	3330	1	0	LinkSkillInit	20	3331				
Hàng Long Quyết	3330	2	1	CanDoSkill						
Hàng Long Quyết	3330	2	4	CastSkill	3330					
Hàng Long Quyết	3330	2	6	CanDoRun						
Hàng Long Quyết	3330	2	8	CastLinkSkill						
Hàng Long Quyết	3330	1		PlayEffect	203					
Phá Thiên Quyết	3331	1		CrossFade	500					
Phá Thiên Quyết	3331	1		InstantDir	1000					
Phá Thiên Quyết	3331	2	1	CanDoSkill						
Phá Thiên Quyết	3331	2	4	CastSkill	3331					
Phá Thiên Quyết	3331	2	0	PlayEffect	204					
Phá Thiên Quyết	3331	2	8	CanDoRun						
Tiêu Dao Thương Pháp 1	3332	1		CrossFade	1					
Tiêu Dao Thương Pháp 1	3332	1		InstantDir	1000					
Tiêu Dao Thương Pháp 1	3332	2	3	CastSkill	3332					
Tiêu Dao Thương Pháp 1	3332	1	0	LinkSkillInit	20	3333				
Tiêu Dao Thương Pháp 1	3332	2	1	CanDoSkill						
Tiêu Dao Thương Pháp 1	3332	2	0	PlayEffect	501					
Tiêu Dao Thương Pháp 1	3332	2	5	CanDoRun						
Tiêu Dao Thương Pháp 1	3332	2	5	CastLinkSkill						
Tiêu Dao Thương Pháp 2	3333	1		CrossFade	1					
Tiêu Dao Thương Pháp 2	3333	1		InstantDir	1000					
Tiêu Dao Thương Pháp 2	3333	2	4	CastSkill	3333					
Tiêu Dao Thương Pháp 2	3333	1	0	LinkSkillInit	20	3334				
Tiêu Dao Thương Pháp 2	3333	2	1	CanDoSkill						
Tiêu Dao Thương Pháp 2	3333	2	0	PlayEffect	502					
Tiêu Dao Thương Pháp 2	3333	2	6	CanDoRun						
Tiêu Dao Thương Pháp 2	3333	2	6	CastLinkSkill						
Tiêu Dao Thương Pháp 3	3334	1		CrossFade	1					
Tiêu Dao Thương Pháp 3	3334	1		InstantDir	1000					
Tiêu Dao Thương Pháp 3	3334	1		LinkSkillInit	20	3335				
Tiêu Dao Thương Pháp 3	3334	2	1	CanDoSkill						
Tiêu Dao Thương Pháp 3	3334	2	0	PlayEffect	503					
Tiêu Dao Thương Pháp 3	3334	2	4	CastSkill	3334					
Tiêu Dao Thương Pháp 3	3334	2	6	CanDoRun						
Tiêu Dao Thương Pháp 3	3334	2	8	CastLinkSkill						
Tiêu Dao Thương Pháp 3	3334	2	4	MovePos	60	25	150			
Tiêu Dao Thương Pháp 4	3335	1		CrossFade	1					
Tiêu Dao Thương Pháp 4	3335	1		InstantDir	1000					
Tiêu Dao Thương Pháp 4	3335	2	1	CanDoSkill						
Tiêu Dao Thương Pháp 4	3335	2	4	CastSkill	3335					
Tiêu Dao Thương Pháp 4	3335	2	0	PlayEffect	504					
Tiêu Dao Thương Pháp 4	3335	2	8	CanDoRun						
Tiêu Dao Thương Pháp 4	3335	2	4	MovePos	60	25	150			
Nga Mi Kiếm Thuật 1	3336	1		CrossFade	1					
Nga Mi Kiếm Thuật 1	3336	1		InstantDir	1000					
Nga Mi Kiếm Thuật 1	3336	1		LinkSkillInit	20	3337				
Nga Mi Kiếm Thuật 1	3336	1		PlayEffect	301					
Nga Mi Kiếm Thuật 1	3336	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 1	3336	2	3	CastSkill	3336					
Nga Mi Kiếm Thuật 1	3336	2	5	CastLinkSkill						
Nga Mi Kiếm Thuật 1	3336	2	5	CanDoRun						
Nga Mi Kiếm Thuật 2	3337	1		CrossFade	1					
Nga Mi Kiếm Thuật 2	3337	1		InstantDir	1000					
Nga Mi Kiếm Thuật 2	3337	1		LinkSkillInit	20	3338				
Nga Mi Kiếm Thuật 2	3337	1		PlayEffect	302					
Nga Mi Kiếm Thuật 2	3337	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 2	3337	2	2	CastSkill	3337					
Nga Mi Kiếm Thuật 2	3337	2	7	CastLinkSkill						
Nga Mi Kiếm Thuật 2	3337	2	5	CanDoRun						
Nga Mi Kiếm Thuật 3	3338	1		CrossFade	1					
Nga Mi Kiếm Thuật 3	3338	1		InstantDir	1000					
Nga Mi Kiếm Thuật 3	3338	1		LinkSkillInit	20	3339				
Nga Mi Kiếm Thuật 3	3338	1		PlayEffect	303					
Nga Mi Kiếm Thuật 3	3338	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 3	3338	2	3	CastSkill	3338					
Nga Mi Kiếm Thuật 3	3338	2	10	CastLinkSkill						
Nga Mi Kiếm Thuật 3	3338	2	8	CanDoRun						
Nga Mi Kiếm Thuật 4	3339	1		CrossFade	1					
Nga Mi Kiếm Thuật 4	3339	1		InstantDir	1000					
Nga Mi Kiếm Thuật 4	3339	1		PlayEffect						
Nga Mi Kiếm Thuật 4	3339	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 4	3339	2	3	CastSkill	3339					
Nga Mi Kiếm Thuật 4	3339	2	6	CanDoRun						
Nga Mi Kiếm Thuật 4	3339	3		CrossFade	500					
Đào Hoa Tiễn Thuật	3340	1		CrossFade	1					
Đào Hoa Tiễn Thuật	3340	1		InstantDir	1000					
Đào Hoa Tiễn Thuật	3340	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật	3340	2	1	CastSkill	3340					
Đào Hoa Tiễn Thuật	3340	1	0	LinkSkillInit	20	3341				
Đào Hoa Tiễn Thuật	3340	1	0	PlayEffect	6401					
Đào Hoa Tiễn Thuật	3340	2	5	CanDoRun						
Đào Hoa Tiễn Thuật	3340	2	5	CastLinkSkill	1					
Đào Hoa Tiễn Thuật	3340	3		UnbindEffect	6401					
Đào Hoa Tiễn Thuật 2	3341	1		CrossFade	500					
Đào Hoa Tiễn Thuật 2	3341	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 2	3341	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 2	3341	2	3	CastSkill	3341					
Đào Hoa Tiễn Thuật 2	3341	1	0	LinkSkillInit	20	3342				
Đào Hoa Tiễn Thuật 2	3341	2	1	PlayEffect	6402					
Đào Hoa Tiễn Thuật 2	3341	2	6	CanDoRun						
Đào Hoa Tiễn Thuật 2	3341	2	5	CastLinkSkill	1					
Đào Hoa Tiễn Thuật 2	3341	3		UnbindEffect	6402					
Đào Hoa Tiễn Thuật 3	3342	1		CrossFade	500					
Đào Hoa Tiễn Thuật 3	3342	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 3	3342	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 3	3342	2	3	CastSkill	3342					
Đào Hoa Tiễn Thuật 3	3342	1	0	LinkSkillInit	20	3343				
Đào Hoa Tiễn Thuật 3	3342	2	1	PlayEffect	6402					
Đào Hoa Tiễn Thuật 3	3342	2	8	CanDoRun						
Đào Hoa Tiễn Thuật 3	3342	2	7	CastLinkSkill	1					
Đào Hoa Tiễn Thuật 3	3342	3		UnbindEffect	6402					
Đào Hoa Tiễn Thuật 4	3343	1		CrossFade	500					
Đào Hoa Tiễn Thuật 4	3343	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 4	3343	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 4	3343	2	5	CastSkill	3343					
Đào Hoa Tiễn Thuật 4	3343	1	0	PlayEffect	6403					
Đào Hoa Tiễn Thuật 4	3343	2	8	CanDoRun						
Đào Hoa Tiễn Thuật 4	3343	3		UnbindEffect	6403					
Bác Cập Nhi Phục	3344	1		CrossFade	1					
Bác Cập Nhi Phục	3344	1		InstantDir	1000					
Bác Cập Nhi Phục	3344	2	5	CastSkill	3344					
Bổ Nhào	3347	1		CrossFade	1					
Bổ Nhào	3347	1		InstantDir	35					
Bổ Nhào	3347	2	5	PlayEffect	18					
Bổ Nhào	3347	2	5	CastSkill	3348					
Bổ Nhào	3347	2	6	UnbindEffect	18					
Bổ Nhào_Phụ	3348	1		CastSkill	3348					
Chí Tôn Bào Hao	3355	1		CrossFade	1					
Chí Tôn Bào Hao	3355	1		InstantDir	35					
Chí Tôn Bào Hao	3355	2	5	PlayEffect	208					
Chí Tôn Bào Hao	3355	2	5	CastSkill	3355					
Chí Tôn Bào Hao	3355	2	6	UnbindEffect	208					
Ném Tuyết	3359	1		CrossFade	1					
Ném Tuyết	3359	1		InstantDir	1000					
Ném Tuyết	3359	1		PlayEffect	13359				-1	
Ném Tuyết	3359	2		CastSkill	3359					
Ném Tuyết	3359	2	1	UnbindEffect	13359					
Tuyết Kim Châm	3360	1		CrossFade	1					
Tuyết Kim Châm	3360	1		InstantDir	1000					
Tuyết Kim Châm	3360	2	5	CastSkill	3360					
Đường Môn Ám Khí	3401	1		CrossFade	1					
Đường Môn Ám Khí	3401	1		InstantDir	1000					
Đường Môn Ám Khí	3401	1		LinkSkillInit	20	3402				
Đường Môn Ám Khí	3401	1		PlayEffect	14001				-1	
Đường Môn Ám Khí	3401	1		PlaySound	5921					
Đường Môn Ám Khí	3401	2	1	UnbindEffect	14001					
Đường Môn Ám Khí	3401	2	1	CanDoSkill						
Đường Môn Ám Khí	3401	2	2	CastSkill	3401					
Đường Môn Ám Khí	3401	2	2	PlayShake	30	100	1	1		
Đường Môn Ám Khí	3401	2	3	CanDoRun						
Đường Môn Ám Khí	3401	2	4	CastLinkSkill						
Đường Môn Ám Khí 2	3402	1		CrossFade	1					
Đường Môn Ám Khí 2	3402	1		InstantDir	1000					
Đường Môn Ám Khí 2	3402	1		LinkSkillInit	20	3403				
Đường Môn Ám Khí 2	3402	1		PlayEffect	14002				-1	
Đường Môn Ám Khí 2	3402	1		PlaySound	5921					
Đường Môn Ám Khí 2	3402	2	1	UnbindEffect	14002					
Đường Môn Ám Khí 2	3402	2	1	CanDoSkill						
Đường Môn Ám Khí 2	3402	2	2	CastSkill	3402					
Đường Môn Ám Khí 2	3402	2	2	PlayShake	30	100	1	1		
Đường Môn Ám Khí 2	3402	2	3	CanDoRun						
Đường Môn Ám Khí 2	3402	2	3	CastLinkSkill						
Đường Môn Ám Khí 3	3403	1		CrossFade	1					
Đường Môn Ám Khí 3	3403	1		InstantDir	1000					
Đường Môn Ám Khí 3	3403	1		LinkSkillInit	20	3404				
Đường Môn Ám Khí 3	3403	1		PlayEffect	14003				-1	
Đường Môn Ám Khí 3	3403	1		PlaySound	5921					
Đường Môn Ám Khí 3	3403	2	1	UnbindEffect	14003					
Đường Môn Ám Khí 3	3403	2	1	CanDoSkill						
Đường Môn Ám Khí 3	3403	2	3	CastSkill	3403					
Đường Môn Ám Khí 3	3403	2	4	PlayShake	30	100	1	1		
Đường Môn Ám Khí 3	3403	2	4	CanDoRun						
Đường Môn Ám Khí 3	3403	2	5	CastLinkSkill						
Đường Môn Ám Khí 4	3404	1		CrossFade	1					
Đường Môn Ám Khí 4	3404	1		InstantDir	1000					
Đường Môn Ám Khí 4	3404	1		PlayEffect	14004				-1	
Đường Môn Ám Khí 4	3404	1		PlayEffect	34004				-1	
Đường Môn Ám Khí 4	3404	1		PlaySound	5922					
Đường Môn Ám Khí 4	3404	2	1	UnbindEffect	14004					
Đường Môn Ám Khí 4	3404	2	1	UnbindEffect	34004					
Đường Môn Ám Khí 4	3404	2	1	CanDoSkill						
Đường Môn Ám Khí 4	3404	2	5	CastSkill	3404					
Đường Môn Ám Khí 4	3404	2	6	PlayShake	60	160	1	1		
Đường Môn Ám Khí 4	3404	2	9	CanDoRun						
Đường Môn Ám Khí 4	3404	3		CrossFade	500					
Độc Cốt Thích	3405	1		CrossFade	1					
Độc Cốt Thích	3405	1		PlaySound	5923					
Độc Cốt Thích	3405	2	2	PlayEffect	14006				-1	
Độc Cốt Thích	3405	2	3	UnbindEffect	14006					
Độc Cốt Thích	3405	2	3	PlayShake	40	180	1	1		
Độc Cốt Thích	3405	2	5	CastSkill	3405					
Độc Cốt Thích	3405	2	8	CanDoRun						
Độc Cốt Thích	3405	3		CrossFade	300					
Bạo Vũ Lê Hoa	3407	1		CrossFade	1					
Bạo Vũ Lê Hoa	3407	1		PlaySound	5925					
Bạo Vũ Lê Hoa	3407	2	2	PlayEffect	14008				-1	
Bạo Vũ Lê Hoa	3407	2	2	CastSkill	3407					
Bạo Vũ Lê Hoa	3407	2	2	PlayShake	40	180	1	1		
Bạo Vũ Lê Hoa	3407	2	3	UnbindEffect	14008					
Bạo Vũ Lê Hoa	3407	2	5	CanDoRun						
Bạo Vũ Lê Hoa	3407	3		CrossFade	200					
Mê Ảnh Tung	3409	1		CrossFade	1					
Mê Ảnh Tung	3409	1		IgnoreSpeState	1					
Mê Ảnh Tung	3409	1		InstantDir	1000					
Mê Ảnh Tung	3409	1		PlaySound	5927					
Mê Ảnh Tung	3409	2	0	PlayEffect	14010				-1	
Mê Ảnh Tung	3409	2	1	SetSkillCD						
Mê Ảnh Tung	3409	2	1	UnbindEffect	14010					
Mê Ảnh Tung	3409	2	2	BodyVisable	0					
Mê Ảnh Tung	3409	2	4	BodyVisable	1					
Mê Ảnh Tung	3409	2	8	CanDoRun						
Mê Ảnh Tung	3409	3		BodyVisable	1					
Mê Ảnh Tung	3409	3		DoCallScript	2					
Cửu Cung Phi Tinh	3410	1		CrossFade	1					
Cửu Cung Phi Tinh	3410	1		InstantDir	1000					
Cửu Cung Phi Tinh	3410	1		PlayEffect	14012				-1	
Cửu Cung Phi Tinh	3410	1		PlaySound	5927					
Cửu Cung Phi Tinh	3410	1		CastSkill	3413					
Cửu Cung Phi Tinh	3410	2	1	UnbindEffect	14012					
Cửu Cung Phi Tinh	3410	2	4	CastSkill	3410					
Cửu Cung Phi Tinh	3410	2	10	PlayShake	80	200	1	1		
Cửu Cung Phi Tinh	3410	2	10	PlayEffect	14013				-1	
Cửu Cung Phi Tinh	3410	2	11	UnbindEffect	14013					
Cửu Cung Phi Tinh	3410	2	12	CanDoRun						
Cửu Cung Phi Tinh	3410	3		CrossFade	400					
Côn Lôn Kiếm Pháp 1	3414	1		CrossFade	1					
Côn Lôn Kiếm Pháp 1	3414	1		InstantDir	1000					
Côn Lôn Kiếm Pháp 1	3414	1		PlaySound	5941					
Côn Lôn Kiếm Pháp 1	3414	1		PlayEffect	14101				-1	
Côn Lôn Kiếm Pháp 1	3414	1		LinkSkillInit	20	3415				
Côn Lôn Kiếm Pháp 1	3414	2	1	UnbindEffect	14101					
Côn Lôn Kiếm Pháp 1	3414	2	1	CanDoSkill						
Côn Lôn Kiếm Pháp 1	3414	2	2	CastSkill	3414					
Côn Lôn Kiếm Pháp 1	3414	2	2	PlayShake	30	120	1	1		
Côn Lôn Kiếm Pháp 1	3414	2	2	CanDoRun						
Côn Lôn Kiếm Pháp 1	3414	2	2	MovePos	20	20	100			
Côn Lôn Kiếm Pháp 1	3414	2	3	CastLinkSkill						
Côn Lôn Kiếm Pháp 1	3414	3		CrossFade	100					
Côn Lôn Kiếm Pháp 2	3415	1		CrossFade	1					
Côn Lôn Kiếm Pháp 2	3415	1		InstantDir	1000					
Côn Lôn Kiếm Pháp 2	3415	1		LinkSkillInit	20	3416				
Côn Lôn Kiếm Pháp 2	3415	1		PlayEffect	14102				-1	
Côn Lôn Kiếm Pháp 2	3415	1		PlaySound	5942					
Côn Lôn Kiếm Pháp 2	3415	2	1	UnbindEffect	14102					
Côn Lôn Kiếm Pháp 2	3415	2	1	CanDoSkill						
Côn Lôn Kiếm Pháp 2	3415	2	2	CastSkill	3415					
Côn Lôn Kiếm Pháp 2	3415	2	2	PlayShake	30	120	1	1		
Côn Lôn Kiếm Pháp 2	3415	2	2	CanDoRun						
Côn Lôn Kiếm Pháp 2	3415	2	2	MovePos	40	40	150			
Côn Lôn Kiếm Pháp 2	3415	2	3	CastLinkSkill						
Côn Lôn Kiếm Pháp 2	3415	3		CrossFade	300					
Côn Lôn Kiếm Pháp 3	3416	1		CrossFade	1					
Côn Lôn Kiếm Pháp 3	3416	1		InstantDir	1000					
Côn Lôn Kiếm Pháp 3	3416	1		LinkSkillInit	20	3417				
Côn Lôn Kiếm Pháp 3	3416	1		PlaySound	5943					
Côn Lôn Kiếm Pháp 3	3416	1		PlayEffect	14103				-1	
Côn Lôn Kiếm Pháp 3	3416	2	1	CanDoSkill						
Côn Lôn Kiếm Pháp 3	3416	2	3	PlayShake	30	150	1	1		
Côn Lôn Kiếm Pháp 3	3416	2	4	CastSkill	3416					
Côn Lôn Kiếm Pháp 3	3416	2	4	MovePos	70	50	130			
Côn Lôn Kiếm Pháp 3	3416	2	4	CanDoRun						
Côn Lôn Kiếm Pháp 3	3416	2	4	UnbindEffect	14103					
Côn Lôn Kiếm Pháp 3	3416	2	5	CastLinkSkill						
Côn Lôn Kiếm Pháp 3	3416	3		CrossFade	300					
Côn Lôn Kiếm Pháp 4	3417	1		CrossFade	1					
Côn Lôn Kiếm Pháp 4	3417	1		InstantDir	1000					
Côn Lôn Kiếm Pháp 4	3417	1		PlaySound	5944					
Côn Lôn Kiếm Pháp 4	3417	1		PlayEffect	14104				-1	
Côn Lôn Kiếm Pháp 4	3417	2	1	CanDoSkill						
Côn Lôn Kiếm Pháp 4	3417	2	7	CastSkill	3417					
Côn Lôn Kiếm Pháp 4	3417	2	7	MovePos	60	60	150			
Côn Lôn Kiếm Pháp 4	3417	2	7	UnbindEffect	14104					
Côn Lôn Kiếm Pháp 4	3417	2	8	PlayShake	120	180	1	1		
Côn Lôn Kiếm Pháp 4	3417	2	8	UnbindEffect	14104					
Côn Lôn Kiếm Pháp 4	3417	2	10	CanDoRun						
Côn Lôn Kiếm Pháp 4	3417	3		CrossFade	500					
Tiên Nhân Chỉ Lộ	3418	1		CrossFade	1					
Tiên Nhân Chỉ Lộ	3418	1		InstantDir	1000					
Tiên Nhân Chỉ Lộ	3418	1		PlaySound	5945					
Tiên Nhân Chỉ Lộ	3418	1		CastSkill	3419					
Tiên Nhân Chỉ Lộ	3418	1		PlayEffect	14106				-1	
Tiên Nhân Chỉ Lộ	3418	2	8	CanDoRun						
Tiên Nhân Chỉ Lộ	3418	3		UnbindEffect	14106					
Hỗn Độn Kiếm Trận	3420	1		CrossFade	1					
Hỗn Độn Kiếm Trận	3420	1		InstantDir	1000					
Hỗn Độn Kiếm Trận	3420	1		PlaySound	5947					
Hỗn Độn Kiếm Trận	3420	2	4	PlayShake	50	120	1	1		
Hỗn Độn Kiếm Trận	3420	2	4	PlayEffect	14108				-1	
Hỗn Độn Kiếm Trận	3420	2	5	CastSkill	3420					
Hỗn Độn Kiếm Trận	3420	2	6	UnbindEffect	14108					
Hỗn Độn Kiếm Trận	3420	2	8	CanDoRun						
Tiếu Phong Tam Liên	3422	1		CrossFade	1					
Tiếu Phong Tam Liên	3422	1		InstantDir	1000					
Tiếu Phong Tam Liên	3422	1		PlayEffect	14110				-1	
Tiếu Phong Tam Liên	3422	1		PlaySound	5946					
Tiếu Phong Tam Liên	3422	2	3	CastSkill	3422					
Tiếu Phong Tam Liên	3422	2	5	CastSkill	3422					
Tiếu Phong Tam Liên	3422	2	8	CastSkill	3422					
Tiếu Phong Tam Liên	3422	2	6	UnbindEffect	14110					
Tiếu Phong Tam Liên	3422	2	9	CanDoRun						
Lôi Động Cửu Thiên	3423	1		CrossFade	1					
Lôi Động Cửu Thiên	3423	1		InstantDir	1000					
Lôi Động Cửu Thiên	3423	1		CastSkill	3423					
Lôi Động Cửu Thiên	3423	1		PlaySound	5948					
Lôi Động Cửu Thiên	3423	2	4	PlayShake	80	180	1	1		
Lôi Động Cửu Thiên	3423	2	4	PlayEffect	14112				-1	
Lôi Động Cửu Thiên	3423	2	5	UnbindEffect	14112					
Lôi Động Cửu Thiên	3423	2	8	CanDoRun						
Lôi Động Cửu Thiên	3423	3		CrossFade	500					
Khinh Công Đường Môn	3427	1		PlaySound	2004					
Khinh Công Đường Môn	3427	1		PlayEffect	5				15	
Khinh Công Đường Môn	3427	3		DoCommonAct	30	3432				
Khinh Công Đường Môn	3427	2	16	ClearEffect	5					
Đường Môn-Khinh Công Lướt Qua	3428	1		PlaySound	2004					
Đường Môn-Khinh Công Lướt Qua	3428	1		PlayEffect	5					
Đường Môn-Khinh Công Lướt Qua	3428	1		ShadowActive	0					
Đường Môn-Khinh Công Lướt Qua	3428	3		ClearEffect	5					
Đường Môn-Khinh Công Lướt Qua	3428	3		ShadowActive	1					
Đường Môn-Khinh Công Thành Thị 2	3430	1		PlaySound	2004					
Đường Môn-Khinh Công Thành Thị 2	3430	1		PlayEffect	5					
Đường Môn-Khinh Công Thành Thị 2	3430	1		ShadowActive	0					
Đường Môn-Khinh Công Thành Thị 2	3430	3		ClearEffect	5					
Đường Môn-Khinh Công Thành Thị 2	3430	3		ShadowActive	1					
Đường Môn-Khinh Công Chạm Đất	3432	1		CrossFade	1000					
Đường Môn-Khinh Công Chạm Đất	3432	2	1	PlayEffect	1010					
Đường Môn-Khinh Công Chạm Đất	3432	2	4	CanDoRun						
Đường Môn-Khinh Công Chạm Đất	3432	3		CrossFade	800					
Đường Môn-Khinh Công Thủ Công	3433	1		PlaySound	2004					
Đường Môn-Khinh Công Thủ Công	3433	1		SetSkillCD						
Đường Môn-Khinh Công Thủ Công	3433	2	3	PlayEffect	1009					
Đường Môn-Khinh Công Thủ Công	3433	2	4	UnbindEffect	1009					
Đường Môn-Khinh Công Thủ Công	3433	3		DoCommonAct	30	3432				
Khinh Công Côn Lôn	3435	1		PlaySound	2004					
Khinh Công Côn Lôn	3435	1		PlayEffect	5				15	
Khinh Công Côn Lôn	3435	3		DoCommonAct	30	3440				
Khinh Công Côn Lôn	3435	2	16	ClearEffect	5					
Côn Lôn-Khinh Công Lướt Qua	3436	1		PlaySound	2004					
Côn Lôn-Khinh Công Lướt Qua	3436	1		PlayEffect	5					
Côn Lôn-Khinh Công Lướt Qua	3436	1		ShadowActive	0					
Côn Lôn-Khinh Công Lướt Qua	3436	3		ClearEffect	5					
Côn Lôn-Khinh Công Lướt Qua	3436	3		ShadowActive	1					
Côn Lôn-Khinh Công Thành Thị 2	3438	1		PlaySound	2004					
Côn Lôn-Khinh Công Thành Thị 2	3438	1		PlayEffect	5					
Côn Lôn-Khinh Công Thành Thị 2	3438	1		ShadowActive	0					
Côn Lôn-Khinh Công Thành Thị 2	3438	3		ClearEffect	5					
Côn Lôn-Khinh Công Thành Thị 2	3438	3		ShadowActive	1					
Côn Lôn-Khinh Công Chạm Đất	3440	1		CrossFade	1000					
Côn Lôn-Khinh Công Chạm Đất	3440	2	1	PlayEffect	1010					
Côn Lôn-Khinh Công Chạm Đất	3440	2	4	CanDoRun						
Côn Lôn-Khinh Công Chạm Đất	3440	3		CrossFade	800					
Côn Lôn-Khinh Công Thủ Công	3441	1		PlaySound	2004					
Côn Lôn-Khinh Công Thủ Công	3441	1		SetSkillCD						
Côn Lôn-Khinh Công Thủ Công	3441	2	3	PlayEffect	1009					
Côn Lôn-Khinh Công Thủ Công	3441	2	4	UnbindEffect	1009					
Côn Lôn-Khinh Công Thủ Công	3441	3		DoCommonAct	30	3440				
Bá Vương Nộ Hống-Cao_Phụ	3446	1		CastSkill	3446					
Khinh Công Cái Bang	3461	1		PlaySound	2004					
Khinh Công Cái Bang	3461	1		PlayEffect	5				15	
Khinh Công Cái Bang	3461	3		DoCommonAct	30	3466				
Khinh Công Cái Bang	3461	2	16	ClearEffect	5					
Khinh Công Cái Bang-Lướt Qua	3462	1		PlaySound	2004					
Khinh Công Cái Bang-Lướt Qua	3462	1		PlayEffect	5					
Khinh Công Cái Bang-Lướt Qua	3462	1		ShadowActive	0					
Khinh Công Cái Bang-Lướt Qua	3462	3		ClearEffect	5					
Khinh Công Cái Bang-Lướt Qua	3462	3		ShadowActive	1					
Khinh Công Cái Bang-Thành Thị 2	3464	1		PlaySound	2004					
Khinh Công Cái Bang-Thành Thị 2	3464	1		PlayEffect	5					
Khinh Công Cái Bang-Thành Thị 2	3464	1		ShadowActive	0					
