Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	EffecUitResID	Rank	WorldNotify	Desc	Quality	Icon
Womensday_boy	6702	Hộ Hoa Sứ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Danh hiệu nhận từ hoạt động Lễ Nữ Hiệp	5	
Womensday_girl	6703	Nhân Tỷ Hoa Kiều	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Danh hiệu nhận từ hoạt động Lễ Nữ Hiệp	5	
WorkersDay_Title1	6704	Gương Lao Động	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Danh hiệu nhận khi tham gia hoạt động 1/5	6	
WorkersDay_Title2	6705	Trợ Thủ Lao Động	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Danh hiệu nhận khi tham gia hoạt động 1/5	5	
DanceAct_Title1	6706	Vũ Lâm Chí Tôn	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Dang hiệu nhận từ Vũ Động Giang Hồ	6	
DanceAct_Title2	6707	Vũ Lâm Danh Hiệp	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Dang hiệu nhận từ Vũ Động Giang Hồ	5	
DanceAct_Title3	6708	Vũ Lâm Cao Thủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Dang hiệu nhận từ Vũ Động Giang Hồ	4	
2018WorldCup_1	6709	Vua Bóng Đá	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Hạng 1 hoạt động Thu thập huy chương World Cup 2018 nhận danh hiệu này	6	
2018WorldCup_2	6710	Bình Luận Viên	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Thông qua hoạt động Thu Thập Huy Chương Cup Thế Giới 2018 vinh dự đạt hạng 2-5 nhận được danh hiệu này	5	
JiazuPK_1_1	6711	Hùng Tài Thao Lược	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Trong Bang Hội Chiến trở thành Thủ Lĩnh dẫn dắt thành viên bang chiến thắng 6, 7, 8 trận nhận được danh hiệu này	6	
JiazuPK_1_2	6712	Danh Tướng Vô Song	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Trong Bang Hội Chiến trở thành Bang Chủ dẫn dắt thành viên bang chiến thắng 6, 7, 8 trận nhận được danh hiệu này	6	
JiazuPK_2_1	6713	Liệu Địch Như Thần	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Trong Bang Hội Chiến trở thành Thủ Lĩnh dẫn dắt thành viên bang chiến thắng 3, 4, 5 trận nhận được danh hiệu này	5	
JiazuPK_2_2	6714	Vạn Quân Xuất Chinh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Trong Bang Hội Chiến trở thành Bang Chủ dẫn dắt thành viên bang chiến thắng 3, 4, 5 trận nhận được danh hiệu này	5	
taohuahuanjing_1	6715	Trăm Hoa Đua Sắc	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212					9271	1		Có thể nhận danh hiệu này sau khi trồng được 6 cây hoa đào trong Đào Hoa Ảo Cảnh của mình	5	
neirongzhengji_title1	6716	Trung Tình Thuật Mộng	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15552000				9934	1		Top 10 tổng kết tại Vong Ưu Nhưỡng-Cốt truyện trong hoạt động Thu Thập Thịnh Điển sẽ nhận danh hiệu này	5	
neirongzhengji_title2	6717	Thanh Bất Phụ Nhạn	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15552000				9935	1		Top 10 tổng kết tại Nhiễu Lương Xuân-Âm thanh trong hoạt động Thu Thập Thịnh Điển sẽ nhận danh hiệu này	5	
neirongzhengji_title3	6718	Thi Đồ Sái Ý	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15552000				9936	1		Top 10 tổng kết tại Trân Ức Lộ-Ảnh trong hoạt động Thu Thập Thịnh Điển sẽ nhận danh hiệu này	5	
neirongzhengji_title4	6719	Hồ Tâm Phiếm Ảnh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15552000				9937	1		Top 10 tổng kết tại Kiếm Ảnh Dịch-Diễn trong hoạt động Thu Thập Thịnh Điển sẽ nhận danh hiệu này	5	
yixingjiqing_title1	6720	Nghĩa Nặng Tình Thâm	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Hạng 1 BXH Được Thích trong hoạt động Ngân Hạnh Gửi Tình được nhận danh hiệu này	6	
yixingjiqing_title2	6721	Tình Cảm Chân Thành	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Hạng 2-9 BXH Được Thích trong hoạt động Ngân Hạnh Gửi Tình được nhận danh hiệu này	5	
KinDefendFuben_title1	6722	Dũng Mãnh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	1814400					1		Bang hội tiêu diệt bất kỳ phân thân nào của Hoàn Nhan Tông Hàn trong hoạt động Bảo Vệ Chiến Hàn được nhận danh hiệu này	5	
DongrijiFudai_Title1	6723	Ông Già Noel	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Danh hiệu nhận được trong hoạt động Túi Phúc Đông Tuyết Tế, khi đạt hạng 1 trong BXH Tặng Quà	5	
DongrijiFudai_Title2	6724	Sứ Giả Giáng Sinh	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	7776000					1		Danh hiệu nhận được trong hoạt động Túi Phúc Đông Tuyết Tế, khi đạt hạng 2-10 trong BXH Tặng Quà	4	
XinchunFudai_Title1	6725	Thần Tài Hạ Phàm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Danh hiệu nhận được trong hoạt động Túi Phúc Tân Xuân, khi đạt hạng 1 trong BXH Tặng Quà	5	
XinchunFudai_Title2	6726	Lợi Thị Sứ Giả	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	7776000					1		Danh hiệu nhận được trong hoạt động Túi Phúc Tân Xuân, khi đạt hạng 2-10 trong BXH Tặng Quà	4	
DrinkToDream_title1	6727	Túy Mộng Giang Hồ	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Hoạt động Túy Mộng Giang Hồ BXH Được Thích đạt hạng 1 nhận danh hiệu này	6	
DrinkToDream_title2	6728	Bày Tỏ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Hoạt động Túy Mộng Giang Hồ BXH Được Thích đạt hạng 2-3 nhận danh hiệu này	5	
test	9999	Danh Hiệu Thử Nghiệm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000				9999	1		Danh Hiệu Thử Nghiệm	5	
PartnerGuest_1	6801	Lừng Lẫy		Danh hiệu Cam	200	213	214	215								Danh hiệu trên đỉnh đầu Môn Khách	6	
PartnerGuest_2	6802	Độc Cô Cầu Bại		Danh hiệu Hồng	200	210	211	212								Danh hiệu trên đỉnh đầu Môn Khách	5	
PartnerGuest_3	6803	Danh Chấn Giang Hồ		Danh hiệu Tím	200	207	208	209								Danh hiệu trên đỉnh đầu Môn Khách	4	
PartnerGuest_4	6804	Lô Hỏa Thuần Thanh		Danh hiệu lam	200	204	205	206								Danh hiệu trên đỉnh đầu Môn Khách	3	
PartnerGuest_5	6805	Có Chút Thành Tựu		Danh hiệu Lục	200	201	202	203								Danh hiệu trên đỉnh đầu Môn Khách	2	
KeyQuest_1	6806	Người Mang Bùa Bạc		Danh hiệu lam	200	204	205	206								Danh hiệu trên đỉnh đầu người chơi có Bùa Truyền Tống trong Di Tích Tầm Bảo	3	
KeyQuest_2	6807	Người Mang Bùa Vàng		Danh hiệu Cam	200	213	214	215								Danh hiệu trên đỉnh đầu người chơi có Bùa Truyền Tống trong Di Tích Tầm Bảo	6	
LoveTask_1	6808	Danh hiệu Nhiệm Vụ Tình Duyên		Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Danh hiệu thưởng nhiệm vụ Tình Duyên	2	
Jiangniangshouji_title1	6809	Tửu Kiếm Tiên	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Hạng 1 trong hoạt động Thu Thập Rượu Ngon được nhận danh hiệu này	6	
Jiangniangshouji_title2	6810	Tửu Trung Quân Tử	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Hạng 2-5 trong hoạt động Thu Thập Rượu Ngon được nhận danh hiệu này	5	
Daxuezhang_1	6811	Tuyết Địa Vương Giả	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Hạng 1 trong hoạt động Ném Tuyết được nhận danh hiệu này	5	
Daxuezhang_2	6812	Tuyết Chiến Anh Hào	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	7776000					1		Hạng 2-5 trong hoạt động Ném Tuyết được nhận danh hiệu này	4	
Wulongwushi_1	6813	Họa Long Điểm Tinh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		20 người Múa Rồng đạt, Thủ Lĩnh/Bang Chủ nhận danh hiệu này	5	
Wulongwushi_2	6814	Phi Long Thừa Vân	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		50 người Múa Rồng đạt, Thủ Lĩnh/Bang Chủ nhận danh hiệu này	6	
Wulongwushi_3	6815	Long Hành Thiên Hạ	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218						1		100 người Múa Rồng đạt, Thủ Lĩnh/Bang Chủ nhận danh hiệu này	7	
guoshiwushuang_1	6816	Quốc Sĩ Vô Song	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212					9301	1		Đặc quyền Tâm Duyệt nhận được danh hiệu này	5	
Yunying_guanjia	6817	Võ Lâm Manh Trư	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Danh hiệu dành riêng cho Quản Gia Game năm Hợi.	6	
RankBattleRec_1	6818	Tinh Di Đấu Chuyển	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Trong hoạt động Tinh Di Đấu Chuyển, sau khi tái lập Võ Thần Điện, lần đầu đạt được hạng 1 nhận được danh hiệu	5	
RankBattleRec_2	6819	Thiên Quân Thất Diệu	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Trong hoạt động Tinh Di Đấu Chuyển, sau khi tái lập Võ Thần Điện, lần đầu đạt được hạng 3 nhận được danh hiệu	4	
WomensDayAct_1	6820	Hiệp Cốt Nhu Tình	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Trong hoạt động Lễ Nữ Hiệp, nhận được trên 10 Ấn Tượng tự tạo nhận danh hiệu này	5	
Chongzhifanli_1	6821	Phúc Lộc Chí Tôn	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Mở Rương Phúc Lộc Lễ Hội tầng 6 nhận được danh hiệu	5	
Taoxiaoyao	6822	Đào Thoát	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	864000					1		Danh hiệu Đào Tiểu Yêu tăng cho người chơi trong hoạt động Lễ Hội Đào Hoa Dậu Dương	4	
Chongfeng	6823	Nối Lại Tiền Duyên	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Phần thưởng cả 2 nhận được khi hoàn thành tất cả mục tiêu Trùng Phùng trong hoạt động Trùng Phùng	4	
GoodVoiceTitle_ex5	100000	Thành Viên Thân Thiết	Title_Normal;Title_Gold	Danh hiệu Vàng	200	213	214	215		  		9248		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle_ex4	100001	Thành Viên Đồng	Title_Normal;Title_Gold	Danh hiệu Vàng	200	213	214	215		  		9247		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle_ex3	100002	Thành Viên Bạc	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		  		9246		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	7	
GoodVoiceTitle_ex63	100003	Thành Viên Vàng	Title_Normal;Title_Gold	Danh hiệu Vàng	200	210	211	212		  		9250				Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị nhận hiệu ứng「Thất Thái Dư Âm」	5	
GoodVoiceTitle_ex2	100004	Thành Viên Hoàng Kim	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		  		9245		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	7	
GoodVoiceTitle_ex1	100005	Thành Viên Bạch Kim	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		  		9251		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	7	
BeautyPageantTitle_ex8	100006	Thành Viên Hoàn Mỹ	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		  		9171		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng 「Giai Nhân」	7	
BeautyPageantTitle_ex2	100007	Thành Viên Kim Cương	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		  		9171		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Giai Nhân」	7	
WuLinDaHui_ex1	100008	Thành Viên Tâm Huyết	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		  		9191		1		Đoạt được khi tích lũy「Gói Sự Kiện」, trang bị danh hiệu này có thể nhận hiệu ứng「Võ Lâm Chí Tôn」	7	
