ChangeId	Desc	Part	CharmExtern	ColorItem1	ConsumeItem1	ConsumeCount1	ColorItem2	ConsumeItem2	ConsumeCount2	ColorItem3	ConsumeItem3	ConsumeCount3	ColorItem4	ConsumeItem4	ConsumeCount4	ColorItem5	ConsumeItem5	ConsumeCount5	ColorItem6	ConsumeItem6	ConsumeCount6	ColorItem7	ConsumeItem7	ConsumeCount7	ColorItem8	ConsumeItem8	ConsumeCount8	NameFacionMale1	NameFacionFemale1	NameFacionFemale2	NameFacionFemale3	NameFacionMale4	NameFacionFemale4	NameFacionMale5	NameFacionFemale5	NameFacionFemale6	NameFacionMale7	NameFacionFemale8	NameFacionMale9	NameFacionMale10	NameFacionFemale10	NameFacionMale11	NameFacionFemale12	NameFacionMale13	NameFacionFemale14	NameFacionMale15	NameFacionFemale15	NameFacionMale16	NameFacionFemale16	NameFacionMale17	NameFacionFemale17	NameFacionMale18	NameFacionFemale18	NameFacionMale19	NameFacionFemale19			
233	Tiêu Viêm-Ly Mị Hỏa Hồ	3	47	10649	2569	1																						Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ			
234	Tiêu Viêm-Ly Mị Hỏa Hồ	3	47	10650	2569	1																						Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ	Thú Cưỡi:  Tiêu Viêm-Ly Mị Hỏa Hồ			
235	Lôi Đình Bào Hao	3	47	10954	2569	1																						Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao			
236	Lôi Đình Bào Hao (1 năm)	3	47	10955	2569	1																						Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao	Thú Cưỡi: Lôi Đình Bào Hao			
237	Băng Hồn Tuyết Phách	3	47	10956	2569	1																						Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách			
238	Băng Hồn Tuyết Phách (1 năm)	3	47	10957	2569	1																						Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách	Thú Cưỡi: Băng Hồn Tuyết Phách			
239	Hàn Sương (7 ngày)	3	47	10967	2569	1																						Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương	Thú Cưỡi:  Hàn Sương			
240	Phúc Thụy Linh Lộc (7 ngày)	3	47	10968	2569	1																						Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc	Thú Cưỡi:  Phúc Thụy Linh Lộc			
241	Hán Nguyệt Toái Ngân (7 ngày)	3	47	10969	2569	1																						Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân	Thú Cưỡi:  Hán Nguyệt Toái Ngân			
242	Thích Kim Mao Tê (90 ngày)	3	47	11234	2569	1																						Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê	Thú Cưỡi: Thích Kim Mao Tê			
243	Hán Nguyệt Toái Ngân (30 ngày)	3	47	11344	2569	1																						Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>	Thú Cưỡi: <Hán Nguyệt Toái Ngân>
244	Sí Vũ Chước Tâm (30 ngày)	3	47	11343	2569	1																						Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>	Thú Cưỡi: <Sí Vũ Chước Tâm>
9901	Túi Linh Khuyển (Hạn giờ)	5	47	9718	2569	1																						Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển			
9902	Túi Ngọc Thố(Hạn giờ)	5	47	9716	2569	1																						Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố			
9903	Châu Quang Bảo Khí	5	47	10245	2569	1																						Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí	Trang Sức Lưng: Châu Quang Bảo Khí			
10001	Túi Linh Khuyển	5	47	7933	2569	1	8381	2569	6	8382	2569	6	8383	2569	6	8395	2569	6										Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển	Trang Sức Lưng: Túi Linh Khuyển			
10002	Túi Ngọc Thố	5	47	9488	2569	1	9489	2569	6	9490	2569	6	9491	2569	6													Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố	Trang Sức Lưng: Túi Ngọc Thố			
