ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
20004	Mộng Mê Thường-Tranh	2	2	12504	70015	70015	Đồng Phục 1-Màu 4	
20005	Lăng La Thường-Phấn	2	2	12505	70016	70016	Đồng Phục 2	
20006	Lăng La Thường-Điệp	2	2	12506	70017	70017	Đồng Phục 2-Màu 2	
20007	Lăng La Thường-Hà	2	2	12507	70018	70018	Đồng Phục 2-Màu 3	
20008	Lăng La Thường-Xích	2	2	12508	70019	70019	Đồng Phục 2-Màu 4	
20009	Thiên Huyền Thường-Huân	2	2	12509	70020	70020	Đồng Phục 3	
20010	Thiên Huyền Thường-Xích	2	2	12510	70021	70021	Đồng Phục 3-Màu 2	
20011	Thiên Huyền Thường-Yêu	2	2	12511	70022	70022	Đồng Phục 3-Màu 3	
20012	Thiên Huyền Thường-Tinh	2	2	12512	70023	70023	Đồng Phục 3-Màu 4	
20013	Mộng Mê Thường-Phỉ	2	2	12513	70193	70193	Đồng Phục 1-Màu 5	
20014	Lăng La Thường-Hoàng	2	2	12514	70209	70209	Đồng Phục 2-Màu 5	
20015	Thiên Huyền Thường-Hà	2	2	12515	70225	70225	Đồng Phục 3-Màu 5	
20016	Bích Trang Thường-Hà	2	2	12516	70244	70244	Đồng Phục 4	
20017	Bích Trang Thường-Điệp	2	2	12517	70245	70245	Đồng Phục 4-Màu 2	
20018	Bích Trang Thường-Huân	2	2	12518	70246	70246	Đồng Phục 4-Màu 3	
20019	Bích Trang Thường-Ưu	2	2	12519	70247	70247	Đồng Phục 4-Màu 4	
20020	Bích Trang Thường-Huân	2	2	12520	70020	70020	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	2	2	12521	70491	70491	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	2	2	12522	70492	70492	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	2	2	12523	70493	70493	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	2	2	12524	70494	70494	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	2	2	12525	70495	70495	Đồng Phục 5-Màu 5	
20001	Khởi Lệ Thường-Hồng	3	2	13501	70024	70024	Đồng Phục 1	
20002	Khởi Lệ Thường-Ưu	3	2	13502	70025	70025	Đồng Phục 1-Màu 2	
20003	Khởi Lệ Thường-Hà	3	2	13503	70026	70026	Đồng Phục 1-Màu 3	
20004	Khởi Lệ Thường-Bạch	3	2	13504	70027	70027	Đồng Phục 1-Màu 4	
20005	Nguyệt Hoa Thường-Hồng	3	2	13505	70028	70028	Đồng Phục 2	
20006	Nguyệt Hoa Thường-Ưu	3	2	13506	70029	70029	Đồng Phục 2-Màu 2	
20007	Nguyệt Hoa Thường-Điệp	3	2	13507	70030	70030	Đồng Phục 2-Màu 3	
20008	Nguyệt Hoa Thường-Phấn	3	2	13508	70031	70031	Đồng Phục 2-Màu 4	
20009	Vân Điệp Thường-Phấn	3	2	13509	70032	70032	Đồng Phục 3	
20010	Vân Điệp Thường-Nhã	3	2	13510	70033	70033	Đồng Phục 3-Màu 2	
20011	Vân Điệp Thường-Phỉ	3	2	13511	70034	70034	Đồng Phục 3-Màu 3	
20012	Vân Điệp Thường-Ưu	3	2	13512	70035	70035	Đồng Phục 3-Màu 4	
20013	Khởi Lệ Thường-Huân	3	2	13513	70194	70194	Đồng Phục 1-Màu 5	
20014	Nguyệt Hoa Thường-Tinh	3	2	13514	70210	70210	Đồng Phục 2-Màu 5	
20015	Vân Điệp Thường-Lam	3	2	13515	70226	70226	Đồng Phục 3-Màu 5	
20016	Thái Hương Thường-Lan	3	2	13516	70248	70248	Đồng Phục 4	
20017	Thái Hương Thường-Lục	3	2	13517	70249	70249	Đồng Phục 4-Màu 2	
20018	Thái Hương Thường-Điệp	3	2	13518	70250	70250	Đồng Phục 4-Màu 3	
20019	Thái Hương Thường-Ám	3	2	13519	70251	70251	Đồng Phục 4-Màu 4	
20020	Thái Hương Thường-Phấn	3	2	13520	70032	70032	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	3	2	13521	70496	70496	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	3	2	13522	70497	70497	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	3	2	13523	70498	70498	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	3	2	13524	70499	70499	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	3	2	13525	70500	70500	Đồng Phục 5-Màu 5	
20001	Dật Hiệp Sam-Dạ	4	1	14001	70036	70036	Đồng Phục 1	
20002	Dật Hiệp Sam-Mặc	4	1	14002	70037	70037	Đồng Phục 1-Màu 2	
20003	Dật Hiệp Sam-Phù	4	1	14003	70038	70038	Đồng Phục 1-Màu 3	
20004	Dật Hiệp Sam-Ngân	4	1	14004	70039	70039	Đồng Phục 1-Màu 4	
20005	Đạp Nguyệt Sam-Dạ	4	1	14005	70040	70040	Đồng Phục 2	
20006	Đạp Nguyệt Sam-Bạch	4	1	14006	70041	70041	Đồng Phục 2-Màu 2	
20007	Đạp Nguyệt Sam-Mặc	4	1	14007	70042	70042	Đồng Phục 2-Màu 3	
20008	Đạp Nguyệt Sam-Phù	4	1	14008	70043	70043	Đồng Phục 2-Màu 4	
20009	Lưu Vân Sam-Hà	4	1	14009	70044	70044	Đồng Phục 3	
20010	Lưu Vân Sam-Mặc	4	1	14010	70045	70045	Đồng Phục 3-Màu 2	
20011	Lưu Vân Sam-Bạch	4	1	14011	70046	70046	Đồng Phục 3-Màu 3	
20012	Lưu Vân Sam-Hạnh	4	1	14012	70047	70047	Đồng Phục 3-Màu 4	
20013	Dật Hiệp Sam-Lam	4	1	14013	70195	70195	Đồng Phục 1-Màu 5	
20014	Đạp Nguyệt Sam-Lam	4	1	14014	70211	70211	Đồng Phục 2-Màu 5	
20015	Lưu Vân Sam-Đường	4	1	14015	70227	70227	Đồng Phục 3-Màu 5	
20016	Huyền Phong Sam-Hà	4	1	14016	70252	70252	Đồng Phục 4	
20017	Huyền Phong Sam-Ám	4	1	14017	70253	70253	Đồng Phục 4-Màu 2	
20018	Huyền Phong Sam-Hư	4	1	14018	70254	70254	Đồng Phục 4-Màu 3	
20019	Huyền Phong Sam-Hoàng	4	1	14019	70255	70255	Đồng Phục 4-Màu 4	
20020	Huyền Phong Sam-Hà	4	1	14020	70044	70044	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	4	1	14021	70501	70501	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	4	1	14022	70502	70502	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	4	1	14023	70503	70503	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	4	1	14024	70504	70504	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	4	1	14025	70505	70505	Đồng Phục 5-Màu 5	
20001	Dật Hiệp Thường-Dạ	4	2	14501	70656	70656	Đồng Phục 1	
20002	Dật Hiệp Thường-Hắc	4	2	14502	70657	70657	Đồng Phục 1-Màu 2	
20003	Dật Hiệp Thường-Lục	4	2	14503	70658	70658	Đồng Phục 1-Màu 3	
20004	Dật Hiệp Thường-Bạch	4	2	14504	70659	70659	Đồng Phục 1-Màu 4	
20005	Đạp Nguyệt Thường-Dạ	4	2	14505	70661	70661	Đồng Phục 2	
20006	Đạp Nguyệt Thường-Hắc	4	2	14506	70662	70662	Đồng Phục 2-Màu 2	
20007	Đạp Nguyệt Thường-Phù	4	2	14507	70663	70663	Đồng Phục 2-Màu 3	
20008	Đạp Nguyệt Thường-Lan	4	2	14508	70664	70664	Đồng Phục 2-Màu 4	
20009	Lưu Vân Thường-Hà	4	2	14509	70666	70666	Đồng Phục 3	
20010	Lưu Vân Thường-Lục	4	2	14510	70667	70667	Đồng Phục 3-Màu 2	
20011	Lưu Vân Thường-Hắc	4	2	14511	70668	70668	Đồng Phục 3-Màu 3	
20012	Lưu Vân Thường-Tử	4	2	14512	70669	70669	Đồng Phục 3-Màu 4	
20013	Dật Hiệp Thường-Tinh	4	2	14513	70660	70660	Đồng Phục 1-Màu 5	
20014	Đạp Nguyệt Thường-Lục	4	2	14514	70665	70665	Đồng Phục 2-Màu 5	
20015	Lưu Vân Thường-Bạch	4	2	14515	70670	70670	Đồng Phục 3-Màu 5	
20016	Huyền Phong Thường-Lam	4	2	14516	70671	70671	Đồng Phục 4	
20017	Huyền Phong Thường-Hắc	4	2	14517	70672	70672	Đồng Phục 4-Màu 2	
20018	Huyền Phong Thường-Quỷ	4	2	14518	70673	70673	Đồng Phục 4-Màu 3	
20019	Huyền Phong Thường-Tranh	4	2	14519	70674	70674	Đồng Phục 4-Màu 4	
20020	Huyền Phong Thường-Hà	4	2	14520	70675	70675	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	4	2	14521	70676	70676	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	4	2	14522	70677	70677	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	4	2	14523	70678	70678	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	4	2	14524	70679	70679	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	4	2	14525	70680	70680	Đồng Phục 5-Màu 5	
20001	Vấn Đạo Sam-Tuyết	5	1	15001	70048	70048	Đồng Phục 1	
20002	Vấn Đạo Sam-Mặc	5	1	15002	70049	70049	Đồng Phục 1-Màu 2	
20003	Vấn Đạo Sam-Phù	5	1	15003	70050	70050	Đồng Phục 1-Màu 3	
20004	Vấn Đạo Sam-Huân	5	1	15004	70051	70051	Đồng Phục 1-Màu 4	
20005	Ly Trần Sam-Dạ	5	1	15005	70052	70052	Đồng Phục 2	
20006	Ly Trần Sam-Ám	5	1	15006	70053	70053	Đồng Phục 2-Màu 2	
20007	Ly Trần Sam-Phù	5	1	15007	70054	70054	Đồng Phục 2-Màu 3	
20008	Ly Trần Sam-Yêu	5	1	15008	70055	70055	Đồng Phục 2-Màu 4	
20009	Vấn Ý Sam-Điệp	5	1	15009	70056	70056	Đồng Phục 3	
20010	Vấn Ý Sam-Mặc	5	1	15010	70057	70057	Đồng Phục 3-Màu 2	
20011	Vấn Ý Sam-Hạnh	5	1	15011	70058	70058	Đồng Phục 3-Màu 3	
20012	Vấn Ý Sam-Bạch	5	1	15012	70059	70059	Đồng Phục 3-Màu 4	
20013	Vấn Đạo Sam-Điệp	5	1	15013	70196	70196	Đồng Phục 1-Màu 5	
20014	Ly Trần Sam-Ngân	5	1	15014	70212	70212	Đồng Phục 2-Màu 5	
20015	Vấn Ý Sam-Dạ	5	1	15015	70228	70228	Đồng Phục 3-Màu 5	
20016	Quy Chân Sam-Mặc	5	1	15016	70256	70256	Đồng Phục 4	
20017	Quy Chân Sam-Dạ	5	1	15017	70257	70257	Đồng Phục 4-Màu 2	
20018	Quy Chân Sam-Ám	5	1	15018	70258	70258	Đồng Phục 4-Màu 3	
20019	Quy Chân Sam-Tinh	5	1	15019	70259	70259	Đồng Phục 4-Màu 4	
20020	Quy Chân Sam-Điệp	5	1	15020	70056	70056	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	5	1	15021	70506	70506	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	5	1	15022	70507	70507	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	5	1	15023	70508	70508	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	5	1	15024	70509	70509	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	5	1	15025	70510	70510	Đồng Phục 5-Màu 5	
20001	Vấn Đạo Sam-Tuyết	5	2	15501	70342	70342	Đồng Phục 1	
20002	Vấn Đạo Sam-Mặc	5	2	15502	70343	70343	Đồng Phục 1-Màu 2	
20003	Vấn Đạo Sam-Phù	5	2	15503	70344	70344	Đồng Phục 1-Màu 3	
20004	Vấn Đạo Sam-Huân	5	2	15504	70345	70345	Đồng Phục 1-Màu 4	
20005	Ly Trần Sam-Dạ	5	2	15505	70347	70347	Đồng Phục 2	
20006	Ly Trần Sam-Ám	5	2	15506	70348	70348	Đồng Phục 2-Màu 2	
20007	Ly Trần Sam-Phù	5	2	15507	70349	70349	Đồng Phục 2-Màu 3	
20008	Ly Trần Sam-Yêu	5	2	15508	70350	70350	Đồng Phục 2-Màu 4	
20009	Vấn Ý Sam-Điệp	5	2	15509	70352	70352	Đồng Phục 3	
20010	Vấn Ý Sam-Mặc	5	2	15510	70353	70353	Đồng Phục 3-Màu 2	
20011	Vấn Ý Sam-Hạnh	5	2	15511	70354	70354	Đồng Phục 3-Màu 3	
20012	Vấn Ý Sam-Bạch	5	2	15512	70355	70355	Đồng Phục 3-Màu 4	
20013	Vấn Đạo Sam-Điệp	5	2	15513	70346	70346	Đồng Phục 1-Màu 5	
20014	Ly Trần Sam-Ngân	5	2	15514	70351	70351	Đồng Phục 2-Màu 5	
20015	Vấn Ý Sam-Dạ	5	2	15515	70356	70356	Đồng Phục 3-Màu 5	
20016	Quy Chân Sam-Mặc	5	2	15516	70357	70357	Đồng Phục 4	
20017	Quy Chân Sam-Hạnh	5	2	15517	70358	70358	Đồng Phục 4-Màu 2	
20018	Quy Chân Sam-Mân	5	2	15518	70359	70359	Đồng Phục 4-Màu 3	
20019	Quy Chân Sam-Ám	5	2	15519	70360	70360	Đồng Phục 4-Màu 4	
20020	Quy Chân Sam-Điệp	5	2	15520	70056	70056	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	5	2	15521	70511	70511	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	5	2	15522	70512	70512	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	5	2	15523	70513	70513	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	5	2	15524	70514	70514	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	5	2	15525	70515	70515	Đồng Phục 5-Màu 5	
20001	Mê Hồn Y-Mặc	6	2	16501	70060	70060	Đồng Phục 1	
20002	Mê Hồn Y-Bạch	6	2	16502	70061	70061	Đồng Phục 1-Màu 2	
20003	Mê Hồn Y-Phù	6	2	16503	70062	70062	Đồng Phục 1-Màu 3	
20004	Mê Hồn Y-Mân	6	2	16504	70063	70063	Đồng Phục 1-Màu 4	
20005	Tu La Y-Mặc	6	2	16505	70064	70064	Đồng Phục 2	
20006	Tu La Y-Tuyết	6	2	16506	70065	70065	Đồng Phục 2-Màu 2	
20007	Tu La Y-Diệp	6	2	16507	70066	70066	Đồng Phục 2-Màu 3	
20008	Tu La Y-Ám	6	2	16508	70067	70067	Đồng Phục 2-Màu 4	
20009	Lục Ma Y-Mặc	6	2	16509	70068	70068	Đồng Phục 3	
20010	Lục Ma Y-Dạ	6	2	16510	70069	70069	Đồng Phục 3-Màu 2	
20011	Lục Ma Y-Phấn	6	2	16511	70070	70070	Đồng Phục 3-Màu 3	
20012	Lục Ma Y-Lục	6	2	16512	70071	70071	Đồng Phục 3-Màu 4	
20013	Mê Hồn Y-Phấn	6	2	16513	70197	70197	Đồng Phục 1-Màu 5	
20014	Tu La Y-Dạ	6	2	16514	70213	70213	Đồng Phục 2-Màu 5	
20015	Lục Ma Y-Ám	6	2	16515	70229	70229	Đồng Phục 3-Màu 5	
20016	Diệt Hồn Y-Xích	6	2	16516	70260	70260	Đồng Phục 4	
20017	Diệt Hồn Y-Huân	6	2	16517	70261	70261	Đồng Phục 4-Màu 2	
20018	Diệt Hồn Y-Ám	6	2	16518	70262	70262	Đồng Phục 4-Màu 3	
20019	Diệt Hồn Y-Hắc	6	2	16519	70263	70263	Đồng Phục 4-Màu 4	
20020	Diệt Hồn Y-Mặc	6	2	16520	70068	70068	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	6	2	16521	70516	70516	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	6	2	16522	70517	70517	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	6	2	16523	70518	70518	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	6	2	16524	70519	70519	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	6	2	16525	70520	70520	Đồng Phục 5-Màu 5	
20001	Minh Tịnh Sam-Ám	7	1	17001	70072	70072	Đồng Phục 1	
20002	Minh Tịnh Sam-Dạ	7	1	17002	70073	70073	Đồng Phục 1-Màu 2	
20003	Minh Tinh Sam-Phù	7	1	17003	70074	70074	Đồng Phục 1-Màu 3	
20004	Minh Tịnh Sam-Mặc	7	1	17004	70075	70075	Đồng Phục 1-Màu 4	
20005	Hư Trúc Sam-Ám	7	1	17005	70076	70076	Đồng Phục 2	
20006	Hư Trúc Sam-Phù	7	1	17006	70077	70077	Đồng Phục 2-Màu 2	
20007	Hư Trúc Sam-Ngân	7	1	17007	70078	70078	Đồng Phục 2-Màu 3	
20008	Hư Trúc Sam-Dạ	7	1	17008	70079	70079	Đồng Phục 2-Màu 4	
20009	La Hán Sam-Ám	7	1	17009	70080	70080	Đồng Phục 3	
20010	La Hán Sam-Dạ	7	1	17010	70081	70081	Đồng Phục 3-Màu 2	
20011	La Hán Sam-Lan	7	1	17011	70082	70082	Đồng Phục 3-Màu 3	
20012	La Hán Sam-Lục	7	1	17012	70083	70083	Đồng Phục 3-Màu 4	
20013	Minh Tịnh Sam-Đường	7	1	17013	70198	70198	Đồng Phục 1-Màu 5	
20014	Hư Trúc Sam-Mặc	7	1	17014	70214	70214	Đồng Phục 2-Màu 5	
20015	La Hán Sam-Ngân	7	1	17015	70230	70230	Đồng Phục 3-Màu 5	
20016	Phù Đồ Sam-Hắc	7	1	17016	70264	70264	Đồng Phục 4	
20017	Phù Đồ Sam-Phù	7	1	17017	70265	70265	Đồng Phục 4-Màu 2	
20018	Phù Đồ Sam-Lam	7	1	17018	70266	70266	Đồng Phục 4-Màu 3	
20019	Phù Đồ Sam-Mạt	7	1	17019	70267	70267	Đồng Phục 4-Màu 4	
20020	Phù Đồ Sam-Ám	7	1	17020	70080	70080	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	7	1	17021	70521	70521	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	7	1	17022	70522	70522	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	7	1	17023	70523	70523	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	7	1	17024	70524	70524	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	7	1	17025	70525	70525	Đồng Phục 5-Màu 5	
20001	Bích La Thường-Hà	8	2	18501	70084	70084	Đồng Phục 1	
20002	Bích La Thường-Xích	8	2	18502	70085	70085	Đồng Phục 1-Màu 2	
20003	Bích La Thường-Ưu	8	2	18503	70086	70086	Đồng Phục 1-Màu 3	
20004	Bích La Thường-Huân	8	2	18504	70087	70087	Đồng Phục 1-Màu 4	
20005	Thanh Liên Thường-Lục	8	2	18505	70088	70088	Đồng Phục 2	
20006	Thanh Liên Thường-Điệp	8	2	18506	70089	70089	Đồng Phục 2-Màu 2	
20007	Thanh Liên Thường-Châu	8	2	18507	70090	70090	Đồng Phục 2-Màu 3	
20008	Thanh Liên Thường-Mặc	8	2	18508	70091	70091	Đồng Phục 2-Màu 4	
20009	Anh Lạc Thường-Phỉ	8	2	18509	70092	70092	Đồng Phục 3	
20010	Anh Lạc Thường-Điệp	8	2	18510	70093	70093	Đồng Phục 3-Màu 2	
20011	Anh Lạc Thường-Mặc	8	2	18511	70094	70094	Đồng Phục 3-Màu 3	
20012	Anh Lạc Thường-Ám	8	2	18512	70095	70095	Đồng Phục 3-Màu 4	
20013	Bích La Thường-Điệp	8	2	18513	70199	70199	Đồng Phục 1-Màu 5	
20014	Thanh Liên Thường-Ám	8	2	18514	70215	70215	Đồng Phục 2-Màu 5	
20015	Anh Lạc Thường-Hà	8	2	18515	70231	70231	Đồng Phục 3-Màu 5	
20016	Cán Hoa Thường-Hà	8	2	18516	70268	70268	Đồng Phục 4	
20017	Cán Hoa Thường-Điệp	8	2	18517	70269	70269	Đồng Phục 4-Màu 2	
20018	Cán Hoa Thường-Huân	8	2	18518	70270	70270	Đồng Phục 4-Màu 3	
20019	Cán Hoa Thường-Đường	8	2	18519	70271	70271	Đồng Phục 4-Màu 4	
20020	Cán Hoa Thường-Lục	8	2	18520	70092	70092	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	8	2	18521	70526	70526	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	8	2	18522	70527	70527	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	8	2	18523	70528	70528	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	8	2	18524	70529	70529	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	8	2	18525	70530	70530	Đồng Phục 5-Màu 5	
20001	Tỏa Nguyệt Sam-Điệp	9	1	19001	70096	70096	Đồng Phục 1	
20002	Tỏa Nguyệt Sam-Lục	9	1	19002	70097	70097	Đồng Phục 1-Màu 2	
20003	Tỏa Nguyệt Sam-Tranh	9	1	19003	70098	70098	Đồng Phục 1-Màu 3	
20004	Tỏa Nguyệt Sam-Ngân	9	1	19004	70099	70099	Đồng Phục 1-Màu 4	
20005	Ngân Câu Sam-Dạ	9	1	19005	70100	70100	Đồng Phục 2	
20006	Ngân Câu Sam-Ám	9	1	19006	70101	70101	Đồng Phục 2-Màu 2	
20007	Ngân Câu Sam-Phù	9	1	19007	70102	70102	Đồng Phục 2-Màu 3	
20008	Ngân Câu Sam-Lục	9	1	19008	70103	70103	Đồng Phục 2-Màu 4	
20009	Thiên Hà Sam-Dạ	9	1	19009	70104	70104	Đồng Phục 3	
20010	Thiên Hà Sam-Ám	9	1	19010	70105	70105	Đồng Phục 3-Màu 2	
20011	Thiên Hà Sam-Lục	9	1	19011	70106	70106	Đồng Phục 3-Màu 3	
20012	Thiên Hà Sam-Phù	9	1	19012	70107	70107	Đồng Phục 3-Màu 4	
20013	Tỏa Nguyệt Sam-Yêu	9	1	19013	70200	70200	Đồng Phục 1-Màu 5	
20014	Ngân Câu Sam-Hắc	9	1	19014	70216	70216	Đồng Phục 2-Màu 5	
20015	Thiên Hà Sam-Lam	9	1	19015	70232	70232	Đồng Phục 3-Màu 5	
20016	Ngân Khải Sam-Huân	9	1	19016	70272	70272	Đồng Phục 4	
20017	Ngân Khải Sam-Ám	9	1	19017	70273	70273	Đồng Phục 4-Màu 2	
20018	Ngân Khải Sam-Phù	9	1	19018	70274	70274	Đồng Phục 4-Màu 3	
20019	Ngân Khải Sam-Lục	9	1	19019	70275	70275	Đồng Phục 4-Màu 4	
20020	Ngân Khải Sam-Dạ	9	1	19020	70104	70104	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	9	1	19021	70531	70531	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	9	1	19022	70532	70532	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	9	1	19023	70533	70533	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	9	1	19024	70534	70534	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	9	1	19025	70535	70535	Đồng Phục 5-Màu 5	
20001	Tuyết Thanh Y-Tuyết	10	1	20001	70361	70361	Đồng Phục 1	
20002	Tuyết Thanh Y-Bạch	10	1	20002	70362	70362	Đồng Phục 1-Màu 2	
20003	Tuyết Thanh Y-Điệp	10	1	20003	70363	70363	Đồng Phục 1-Màu 3	
20004	Tuyết Thanh Y-Ưu	10	1	20004	70364	70364	Đồng Phục 1-Màu 4	
20005	Linh Hồ Y-Khôi	10	1	20005	70366	70366	Đồng Phục 2	
20006	Linh Hồ Y-Hắc	10	1	20006	70367	70367	Đồng Phục 2-Màu 2	
20007	Linh Hồ Y-Dạ	10	1	20007	70368	70368	Đồng Phục 2-Màu 3	
20008	Linh Hồ Y-Tử	10	1	20008	70369	70369	Đồng Phục 2-Màu 4	
20009	Mặc Sương Y-Bạch	10	1	20009	70371	70371	Đồng Phục 3	
20010	Mặc Sương Y-Hắc	10	1	20010	70372	70372	Đồng Phục 3-Màu 2	
20011	Mặc Sương Y-Lục	10	1	20011	70373	70373	Đồng Phục 3-Màu 3	
20012	Mặc Sương Y-Phỉ	10	1	20012	70374	70374	Đồng Phục 3-Màu 4	
20013	Tuyết Thanh Y-Hắc	10	1	20013	70365	70365	Đồng Phục 1-Màu 5	
20014	Linh Hồ Y-Hắc	10	1	20014	70370	70370	Đồng Phục 2-Màu 5	
20015	Mặc Sương Y-Ưu	10	1	20015	70375	70375	Đồng Phục 3-Màu 5	
20016	Tử Ngọc Y-Huân	10	1	20016	70376	70376	Đồng Phục 4	
20017	Tử Ngọc Y-Mặc	10	1	20017	70377	70377	Đồng Phục 4-Màu 2	
20018	Tử Ngọc Y-Điệp	10	1	20018	70378	70378	Đồng Phục 4-Màu 3	
20019	Tử Ngọc Y-Ưu	10	1	20019	70379	70379	Đồng Phục 4-Màu 4	
20020	Tử Ngọc Y-Bạch	10	1	20020	70418	70418	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	10	1	20021	70536	70536	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	10	1	20022	70537	70537	Đồng Phục 5-Màu 2	
20023	Đồng Phục T5-Màu 3	10	1	20023	70538	70538	Đồng Phục 5-Màu 3	
20024	Đồng Phục T5-Màu 4	10	1	20024	70539	70539	Đồng Phục 5-Màu 4	
20025	Đồng Phục T5-Màu 5	10	1	20025	70540	70540	Đồng Phục 5-Màu 5	
20001	Tuyết Thanh Y-Tuyết	10	2	20501	70108	70108	Đồng Phục 1	
20002	Tuyết Thanh Y-Điệp	10	2	20502	70109	70109	Đồng Phục 1-Màu 2	
20003	Tuyết Thanh Y-Thư	10	2	20503	70110	70110	Đồng Phục 1-Màu 3	
20004	Tuyết Thanh Y-Ưu	10	2	20504	70111	70111	Đồng Phục 1-Màu 4	
20005	Linh Hồ Y-Bạch	10	2	20505	70112	70112	Đồng Phục 2	
20006	Linh Hồ Y-Điệp	10	2	20506	70113	70113	Đồng Phục 2-Màu 2	
20007	Linh Hồ Y-Ám	10	2	20507	70114	70114	Đồng Phục 2-Màu 3	
20008	Linh Hồ Y-Dạ	10	2	20508	70115	70115	Đồng Phục 2-Màu 4	
20009	Mặc Sương Y-Bạch	10	2	20509	70116	70116	Đồng Phục 3	
20010	Mặc Sương Y-Tinh	10	2	20510	70117	70117	Đồng Phục 3-Màu 2	
20011	Mặc Sương Y-Phỉ	10	2	20511	70118	70118	Đồng Phục 3-Màu 3	
20012	Mặc Sương Y-Hồng	10	2	20512	70119	70119	Đồng Phục 3-Màu 4	
20013	Tuyết Thanh Y-Điệp	10	2	20513	70201	70201	Đồng Phục 1-Màu 5	
20014	Linh Hồ Y-Lan	10	2	20514	70217	70217	Đồng Phục 2-Màu 5	
20015	Mặc Sương Y-Dạ	10	2	20515	70233	70233	Đồng Phục 3-Màu 5	
20016	Tử Ngọc Y-Bạch	10	2	20516	70276	70276	Đồng Phục 4	
20017	Tử Ngọc Y-Mân	10	2	20517	70277	70277	Đồng Phục 4-Màu 2	
20018	Tử Ngọc Y-Điệp	10	2	20518	70278	70278	Đồng Phục 4-Màu 3	
20019	Tử Ngọc Y-Lục	10	2	20519	70279	70279	Đồng Phục 4-Màu 4	
20020	Tử Ngọc Y-Bạch	10	2	20520	70116	70116	Đồng Phục 4-Màu 5	
20021	Đồng Phục T5-Màu 1	10	2	20521	70541	70541	Đồng Phục 5	
20022	Đồng Phục T5-Màu 2	10	2	20522	70542	70542	Đồng Phục 5-Màu 2	
