GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
2024		Thuộc tính Yếu Quyết x3	7	water_resist_v	280																		
2024		Thuộc tính Yếu Quyết x3	8	water_resist_v	320																		
2024		Thuộc tính Yếu Quyết x3	9	water_resist_v	360																		
2024		Thuộc tính Yếu Quyết x3	10	water_resist_v	400																		
2024		Thuộc tính Yếu Quyết x3	11	water_resist_v	440																		
2024		Thuộc tính Yếu Quyết x3	12	water_resist_v	480																		
2024		Thuộc tính Yếu Quyết x3	13	water_resist_v	520																		
2024		Thuộc tính Yếu Quyết x3	14	water_resist_v	560																		
2024		Thuộc tính Yếu Quyết x3	15	water_resist_v	600																		
2024		Thuộc tính Yếu Quyết x3	16	water_resist_v	640																		
2024		Thuộc tính Yếu Quyết x3	17	water_resist_v	680																		
2024		Thuộc tính Yếu Quyết x3	18	water_resist_v	720																		
2024		Thuộc tính Yếu Quyết x3	19	water_resist_v	760																		
2024		Thuộc tính Yếu Quyết x3	20	water_resist_v	800																		
2024		Thuộc tính Yếu Quyết x3	21	water_resist_v	840																		
2024		Thuộc tính Yếu Quyết x3	22	water_resist_v	880																		
2024		Thuộc tính Yếu Quyết x3	23	water_resist_v	920																		
2024		Thuộc tính Yếu Quyết x3	24	water_resist_v	960																		
2024		Thuộc tính Yếu Quyết x3	25	water_resist_v	1000																		
2024		Thuộc tính Yếu Quyết x3	26	water_resist_v	1040																		
2024		Thuộc tính Yếu Quyết x3	27	water_resist_v	1080																		
2024		Thuộc tính Yếu Quyết x3	28	water_resist_v	1120																		
2024		Thuộc tính Yếu Quyết x3	29	water_resist_v	1160																		
2024		Thuộc tính Yếu Quyết x3	30	water_resist_v	1200																		
2024		Thuộc tính Yếu Quyết x3	31	water_resist_v	1240																		
2024		Thuộc tính Yếu Quyết x3	32	water_resist_v	1280																		
2024		Thuộc tính Yếu Quyết x3	33	water_resist_v	1320																		
2024		Thuộc tính Yếu Quyết x3	34	water_resist_v	1360																		
2024		Thuộc tính Yếu Quyết x3	35	water_resist_v	1400																		
2024		Thuộc tính Yếu Quyết x3	36	water_resist_v	1440																		
2025		Thuộc tính Yếu Quyết x1	1	fire_resist_v	14																		
2025		Thuộc tính Yếu Quyết x1	2	fire_resist_v	27																		
2025		Thuộc tính Yếu Quyết x1	3	fire_resist_v	40																		
2025		Thuộc tính Yếu Quyết x1	4	fire_resist_v	54																		
2025		Thuộc tính Yếu Quyết x1	5	fire_resist_v	67																		
2025		Thuộc tính Yếu Quyết x1	6	fire_resist_v	80																		
2025		Thuộc tính Yếu Quyết x1	7	fire_resist_v	94																		
2025		Thuộc tính Yếu Quyết x1	8	fire_resist_v	107																		
2025		Thuộc tính Yếu Quyết x1	9	fire_resist_v	120																		
2025		Thuộc tính Yếu Quyết x1	10	fire_resist_v	134																		
2025		Thuộc tính Yếu Quyết x1	11	fire_resist_v	147																		
2025		Thuộc tính Yếu Quyết x1	12	fire_resist_v	160																		
2025		Thuộc tính Yếu Quyết x1	13	fire_resist_v	174																		
2025		Thuộc tính Yếu Quyết x1	14	fire_resist_v	187																		
2025		Thuộc tính Yếu Quyết x1	15	fire_resist_v	200																		
2025		Thuộc tính Yếu Quyết x1	16	fire_resist_v	214																		
2025		Thuộc tính Yếu Quyết x1	17	fire_resist_v	227																		
2025		Thuộc tính Yếu Quyết x1	18	fire_resist_v	240																		
2025		Thuộc tính Yếu Quyết x1	19	fire_resist_v	254																		
2025		Thuộc tính Yếu Quyết x1	20	fire_resist_v	267																		
2025		Thuộc tính Yếu Quyết x1	21	fire_resist_v	280																		
2025		Thuộc tính Yếu Quyết x1	22	fire_resist_v	294																		
2025		Thuộc tính Yếu Quyết x1	23	fire_resist_v	307																		
2025		Thuộc tính Yếu Quyết x1	24	fire_resist_v	320																		
2025		Thuộc tính Yếu Quyết x1	25	fire_resist_v	334																		
2025		Thuộc tính Yếu Quyết x1	26	fire_resist_v	347																		
2025		Thuộc tính Yếu Quyết x1	27	fire_resist_v	360																		
2025		Thuộc tính Yếu Quyết x1	28	fire_resist_v	374																		
2025		Thuộc tính Yếu Quyết x1	29	fire_resist_v	387																		
2025		Thuộc tính Yếu Quyết x1	30	fire_resist_v	400																		
2025		Thuộc tính Yếu Quyết x1	31	fire_resist_v	414																		
2025		Thuộc tính Yếu Quyết x1	32	fire_resist_v	427																		
2025		Thuộc tính Yếu Quyết x1	33	fire_resist_v	440																		
2025		Thuộc tính Yếu Quyết x1	34	fire_resist_v	454																		
2025		Thuộc tính Yếu Quyết x1	35	fire_resist_v	467																		
2025		Thuộc tính Yếu Quyết x1	36	fire_resist_v	480																		
2026		Thuộc tính Yếu Quyết x2	1	fire_resist_v	27																		
2026		Thuộc tính Yếu Quyết x2	2	fire_resist_v	54																		
2026		Thuộc tính Yếu Quyết x2	3	fire_resist_v	80																		
2026		Thuộc tính Yếu Quyết x2	4	fire_resist_v	107																		
2026		Thuộc tính Yếu Quyết x2	5	fire_resist_v	134																		
2026		Thuộc tính Yếu Quyết x2	6	fire_resist_v	160																		
2026		Thuộc tính Yếu Quyết x2	7	fire_resist_v	187																		
2026		Thuộc tính Yếu Quyết x2	8	fire_resist_v	214																		
2026		Thuộc tính Yếu Quyết x2	9	fire_resist_v	240																		
2026		Thuộc tính Yếu Quyết x2	10	fire_resist_v	267																		
2026		Thuộc tính Yếu Quyết x2	11	fire_resist_v	294																		
2026		Thuộc tính Yếu Quyết x2	12	fire_resist_v	320																		
2026		Thuộc tính Yếu Quyết x2	13	fire_resist_v	347																		
2026		Thuộc tính Yếu Quyết x2	14	fire_resist_v	374																		
2026		Thuộc tính Yếu Quyết x2	15	fire_resist_v	400																		
2026		Thuộc tính Yếu Quyết x2	16	fire_resist_v	427																		
2026		Thuộc tính Yếu Quyết x2	17	fire_resist_v	454																		
2026		Thuộc tính Yếu Quyết x2	18	fire_resist_v	480																		
2026		Thuộc tính Yếu Quyết x2	19	fire_resist_v	507																		
2026		Thuộc tính Yếu Quyết x2	20	fire_resist_v	534																		
2026		Thuộc tính Yếu Quyết x2	21	fire_resist_v	560																		
2026		Thuộc tính Yếu Quyết x2	22	fire_resist_v	587																		
2026		Thuộc tính Yếu Quyết x2	23	fire_resist_v	614																		
2026		Thuộc tính Yếu Quyết x2	24	fire_resist_v	640																		
2026		Thuộc tính Yếu Quyết x2	25	fire_resist_v	667																		
2026		Thuộc tính Yếu Quyết x2	26	fire_resist_v	694																		
2026		Thuộc tính Yếu Quyết x2	27	fire_resist_v	720																		
2026		Thuộc tính Yếu Quyết x2	28	fire_resist_v	747																		
2026		Thuộc tính Yếu Quyết x2	29	fire_resist_v	774																		
2026		Thuộc tính Yếu Quyết x2	30	fire_resist_v	800																		
2026		Thuộc tính Yếu Quyết x2	31	fire_resist_v	827																		
2026		Thuộc tính Yếu Quyết x2	32	fire_resist_v	854																		
2026		Thuộc tính Yếu Quyết x2	33	fire_resist_v	880																		
2026		Thuộc tính Yếu Quyết x2	34	fire_resist_v	907																		
2026		Thuộc tính Yếu Quyết x2	35	fire_resist_v	934																		
2026		Thuộc tính Yếu Quyết x2	36	fire_resist_v	960																		
2027		Thuộc tính Yếu Quyết x3	1	fire_resist_v	40																		
2027		Thuộc tính Yếu Quyết x3	2	fire_resist_v	80																		
2027		Thuộc tính Yếu Quyết x3	3	fire_resist_v	120																		
2027		Thuộc tính Yếu Quyết x3	4	fire_resist_v	160																		
2027		Thuộc tính Yếu Quyết x3	5	fire_resist_v	200																		
2027		Thuộc tính Yếu Quyết x3	6	fire_resist_v	240																		
2027		Thuộc tính Yếu Quyết x3	7	fire_resist_v	280																		
2027		Thuộc tính Yếu Quyết x3	8	fire_resist_v	320																		
2027		Thuộc tính Yếu Quyết x3	9	fire_resist_v	360																		
2027		Thuộc tính Yếu Quyết x3	10	fire_resist_v	400																		
2027		Thuộc tính Yếu Quyết x3	11	fire_resist_v	440																		
2027		Thuộc tính Yếu Quyết x3	12	fire_resist_v	480																		
2027		Thuộc tính Yếu Quyết x3	13	fire_resist_v	520																		
2027		Thuộc tính Yếu Quyết x3	14	fire_resist_v	560																		
2027		Thuộc tính Yếu Quyết x3	15	fire_resist_v	600																		
2027		Thuộc tính Yếu Quyết x3	16	fire_resist_v	640																		
2027		Thuộc tính Yếu Quyết x3	17	fire_resist_v	680																		
2027		Thuộc tính Yếu Quyết x3	18	fire_resist_v	720																		
2027		Thuộc tính Yếu Quyết x3	19	fire_resist_v	760																		
2027		Thuộc tính Yếu Quyết x3	20	fire_resist_v	800																		
2027		Thuộc tính Yếu Quyết x3	21	fire_resist_v	840																		
2027		Thuộc tính Yếu Quyết x3	22	fire_resist_v	880																		
2027		Thuộc tính Yếu Quyết x3	23	fire_resist_v	920																		
2027		Thuộc tính Yếu Quyết x3	24	fire_resist_v	960																		
2027		Thuộc tính Yếu Quyết x3	25	fire_resist_v	1000																		
2027		Thuộc tính Yếu Quyết x3	26	fire_resist_v	1040																		
2027		Thuộc tính Yếu Quyết x3	27	fire_resist_v	1080																		
2027		Thuộc tính Yếu Quyết x3	28	fire_resist_v	1120																		
2027		Thuộc tính Yếu Quyết x3	29	fire_resist_v	1160																		
2027		Thuộc tính Yếu Quyết x3	30	fire_resist_v	1200																		
2027		Thuộc tính Yếu Quyết x3	31	fire_resist_v	1240																		
2027		Thuộc tính Yếu Quyết x3	32	fire_resist_v	1280																		
2027		Thuộc tính Yếu Quyết x3	33	fire_resist_v	1320																		
2027		Thuộc tính Yếu Quyết x3	34	fire_resist_v	1360																		
2027		Thuộc tính Yếu Quyết x3	35	fire_resist_v	1400																		
2027		Thuộc tính Yếu Quyết x3	36	fire_resist_v	1440																		
2028		Thuộc tính Yếu Quyết x1	1	earth_resist_v	14																		
2028		Thuộc tính Yếu Quyết x1	2	earth_resist_v	27																		
2028		Thuộc tính Yếu Quyết x1	3	earth_resist_v	40																		
2028		Thuộc tính Yếu Quyết x1	4	earth_resist_v	54																		
2028		Thuộc tính Yếu Quyết x1	5	earth_resist_v	67																		
2028		Thuộc tính Yếu Quyết x1	6	earth_resist_v	80																		
2028		Thuộc tính Yếu Quyết x1	7	earth_resist_v	94																		
2028		Thuộc tính Yếu Quyết x1	8	earth_resist_v	107																		
2028		Thuộc tính Yếu Quyết x1	9	earth_resist_v	120																		
2028		Thuộc tính Yếu Quyết x1	10	earth_resist_v	134																		
2028		Thuộc tính Yếu Quyết x1	11	earth_resist_v	147																		
2028		Thuộc tính Yếu Quyết x1	12	earth_resist_v	160																		
2028		Thuộc tính Yếu Quyết x1	13	earth_resist_v	174																		
2028		Thuộc tính Yếu Quyết x1	14	earth_resist_v	187																		
2028		Thuộc tính Yếu Quyết x1	15	earth_resist_v	200																		
2028		Thuộc tính Yếu Quyết x1	16	earth_resist_v	214																		
2028		Thuộc tính Yếu Quyết x1	17	earth_resist_v	227																		
2028		Thuộc tính Yếu Quyết x1	18	earth_resist_v	240																		
2028		Thuộc tính Yếu Quyết x1	19	earth_resist_v	254																		
2028		Thuộc tính Yếu Quyết x1	20	earth_resist_v	267																		
2028		Thuộc tính Yếu Quyết x1	21	earth_resist_v	280																		
2028		Thuộc tính Yếu Quyết x1	22	earth_resist_v	294																		
2028		Thuộc tính Yếu Quyết x1	23	earth_resist_v	307																		
2028		Thuộc tính Yếu Quyết x1	24	earth_resist_v	320																		
2028		Thuộc tính Yếu Quyết x1	25	earth_resist_v	334																		
2028		Thuộc tính Yếu Quyết x1	26	earth_resist_v	347																		
2028		Thuộc tính Yếu Quyết x1	27	earth_resist_v	360																		
2028		Thuộc tính Yếu Quyết x1	28	earth_resist_v	374																		
2028		Thuộc tính Yếu Quyết x1	29	earth_resist_v	387																		
2028		Thuộc tính Yếu Quyết x1	30	earth_resist_v	400																		
2028		Thuộc tính Yếu Quyết x1	31	earth_resist_v	414																		
2028		Thuộc tính Yếu Quyết x1	32	earth_resist_v	427																		
2028		Thuộc tính Yếu Quyết x1	33	earth_resist_v	440																		
2028		Thuộc tính Yếu Quyết x1	34	earth_resist_v	454																		
2028		Thuộc tính Yếu Quyết x1	35	earth_resist_v	467																		
2028		Thuộc tính Yếu Quyết x1	36	earth_resist_v	480																		
2029		Thuộc tính Yếu Quyết x2	1	earth_resist_v	27																		
2029		Thuộc tính Yếu Quyết x2	2	earth_resist_v	54																		
2029		Thuộc tính Yếu Quyết x2	3	earth_resist_v	80																		
2029		Thuộc tính Yếu Quyết x2	4	earth_resist_v	107																		
2029		Thuộc tính Yếu Quyết x2	5	earth_resist_v	134																		
2029		Thuộc tính Yếu Quyết x2	6	earth_resist_v	160																		
2029		Thuộc tính Yếu Quyết x2	7	earth_resist_v	187																		
2029		Thuộc tính Yếu Quyết x2	8	earth_resist_v	214																		
2029		Thuộc tính Yếu Quyết x2	9	earth_resist_v	240																		
2029		Thuộc tính Yếu Quyết x2	10	earth_resist_v	267																		
2029		Thuộc tính Yếu Quyết x2	11	earth_resist_v	294																		
2029		Thuộc tính Yếu Quyết x2	12	earth_resist_v	320																		
2029		Thuộc tính Yếu Quyết x2	13	earth_resist_v	347																		
2029		Thuộc tính Yếu Quyết x2	14	earth_resist_v	374																		
2029		Thuộc tính Yếu Quyết x2	15	earth_resist_v	400																		
2029		Thuộc tính Yếu Quyết x2	16	earth_resist_v	427																		
2029		Thuộc tính Yếu Quyết x2	17	earth_resist_v	454																		
