nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
1060	1060		864	Độc Cô thiếu hiệp, qua đây lão phu nói ngươi nghe chuyện này...					
1061	1061				Diêu Công Tử gây tội ác khắp nơi, từng bị Trương Như Mộng giáo huấn.				
1061	1061				Tin chắc Diêu Công Tử đang ẩn trốn nơi này!				
1062	1062		870	(Nói lắp) Tiểu, tiểu mỹ nhân, nghĩ, nghĩ thông chưa? Nếu ngươi không nghe, ta sẽ đưa ngươi vào kỹ viện, đến lúc đó ngươi sẽ biết bổn, bổn công tử tốt, tốt đến mức nào.					
1062	1062		1385	Cầu xin ngươi tha cho ta.					
1062	1062		870	Hãy ngoan ngoãn chăm sóc ta vài hôm, ta sẽ thả ngươi ra.					
1062	1062		870	Ngươi biết tuần là gì không? Là tám ngày đó, nói ngươi, ngươi cũng không hiểu. Ngươi đồng, đồng ý theo ta hai tuần, tuần hay là muốn bị, bị đưa vào kỹ viện?					
1062	1062		1385	Cầu xin ngươi tha cho ta.					
1062	1062		870	Hừ! Có thể được bổn công tử chọn là phúc của ngươi, sao lại khóc!					
1063	1063		870	Ngươi là ai, dám gọi ta như vậy sau?					
1063	1063		1373	Ta nghe danh Diêu Công Tử đã lâu, hôm nay được gặp, quả không hổ danh!					
1063	1063		870	Vậy ư? Trông ngươi cũng khá lắm, chẳng lẽ cũng đến uống rượu sao? Ha ha...					
1063	1063		1373	Ta muốn kết giao với ngươi, tiểu cô nương này cũng xinh đẹp đó, hay ngươi hãy tặng cho ta nhé.					
1063	1063		870	Tặng ngươi? Ngươi nghĩ ngươi là ai? Nhưng trông ngươi cũng có vẻ giỏi lắm, hay là theo ta, nếu ngươi có thể làm ta vui, ta sẽ tặng ngươi bao nhiêu nha đầu cũng được.					
1063	1063		1373	Theo ngươi ư? Hay đấy! 					
1063	1063		870	Theo ta là đúng rồi, nhiều người muốn theo ta cũng không cho.					
1063	1063		870	Bọn thủ hạ của ta chỉ biết ăn uống, chơi bời, nói chuyện thì không rõ ràng, thơ ta sáng tác cũng không ai chịu đọc.					
1063	1063		1373	Ồ? Diêu Công Tử còn biết làm thơ ư?					
1063	1063		870	Bổn công tử không dám nhận là tài trí hơn người, nhưng chí ít cũng thông minh hơn nhiều người chứ!					
1063	1063		870	Bổn công tử vừa sáng tác một bài thơ, muốn nghe thử không.					
1063	1063		1373	Ha ha! Quả nhiên là tuyệt!					
1063	1063		870	Quá khen!					
1063	1063		1373	Ta đã được nghe bản lĩnh của Diêu Công Tử, không phải giỏi văn giỏi võ, mà là dựa thế ép người. Bổn công tử ghét nhất loại người như ngươi, hãy lạy ta 3 lạy, ta sẽ tha mạng cho ngươi, thế nào?					
1063	1063		870	Tiểu tử, ngươi dám bỡn cợt ta, tức quá đi mất, bây đâu, xông lên cho ta!					
1064	1064				Ở đây là Địa Lao của Trường An, không khí u ám kỳ dị.				
1064	1064				Không biết có bao nhiêu người vô tội bị hại ở đây!				
1065	1065		1390	Đại hiệp, đây là đại lao giam các phạm nhân.					
1065	1065		873	Các ngươi là ai?					
1065	1065		747	Tại hạ Độc Cô Kiếm, cô nương đây là Trương Lâm Tâm, bọn ta đến cứu ngươi.					
1065	1065		873	Đa tạ hai vị giúp đỡ, Lý Tam không biết báo đáp thế nào!					
1065	1065		747	Đừng khách sáo! Thật ra chúng tôi có chuyện cần nhờ Lý huynh giúp!					
1065	1065		873	Vị đại ca này, mọi người đã cứu ta thoát khỏi nơi này, sau nay có gì cần nhờ xin cứ nói, ta quyết không khước từ.					
1065	1065		747	Ngươi hãy về Thạch Đường Trấn trước, chúng ta xong việc sẽ đến đó tìm ngươi.					
1065	1065		873	Được. Vị hảo hán bị nhốt chung với ta tên là Dương Hồ.					
1065	1065		874	Tại hạ Dương Hồ, đa tạ hai vị đã cứu giúp.					
1065	1065		747	Đừng khách sáo. Dương huynh cũng là người trong giang hồ, vì sao đến đây?					
1065	1065		874	Nói ra thì dài, nhưng hai vị cũng là nhân sĩ võ lâm của Đại Tống, ta cũng không che giấu thân phận nữa.					
1065	1065		874	Ta là Hữu Sứ của Động Đình Thiên Vương Bang, đến Trường An điều tra một việc, kết quả bị nội gián bán đứng, cũng may được hai vị cứu giúp.					
1065	1065		874	Tại hạ có việc phải làm, đây là Thiên Vương Lệnh tín vật bổn bang, hai vị cần huynh đệ trong bang hỗ trợ, có thể dùng lệnh bài này.					
1065	1065		874	Huynh đệ bổn bang thấy lệnh bài như thấy Bang Chủ, hai vị có gì dặn dò cứ nói, chúng tôi sẽ cố hết sức để hoàn thành.					
1065	1065		747	Đa tạ Dương nghĩa sĩ.					
1065	1065		874	Hẹn ngày tái ngộ. Tại hạ đợi các vị ở Động Đình Hồ.					
1066	1066				Độc Cô Kiếm và Trương Lâm Tâm từng bắt Lâm Đối Nhi ở đây, phá tan âm mưu của Lâm Hải.				
1066	1066				Thám thính xung quanh, xem có thu hoạch gì không?				
1067	1067		1396	Có nhầm không?! Dám làm mất nhã hứng của ta!					
1067	1067		747	Ngươi là đệ tử cuả phái Hoa Sơn Phái?					
1067	1067		1397	Ngay cả Thâu Hương Thủ Lâm Đối Nhi của Hoa Sơn cũng không biết sao?					
1067	1067		1396	Chưởng môn mới của Hoa Sơn là thúc thúc của ta! Hôm nay ta rất vui, tuy ngươi làm ta mất hứng nhưng ta khoan dung độ lượng cho ngươi một con đường sống, còn không mau biến khỏi đây!					
1067	1067		747	Cháu của Lâm Hải, người ta tìm chính là ngươi!					
1067	1067		1396	Ngươi tìm ta? To gan lắm! Làm hỏng chuyện tốt của ta, ta sẽ đánh ngươi!					
1068	1068		1396	Các ngươi muốn làm gì ta? Thúc thúc ta mà biết sẽ xử lý các ngươi.					
1068	1068		747	Việc này không cần ngươi lo, dù chúng ta không bắt ngươi, thúc thúc của ngươi cũng sẽ không tha cho chúng ta.					
1068	1068		853	Lâm Đối Nhi, hãy nói thật về âm mưu của Lâm Hải đi, nếu không đừng trách!					
1068	1068		1396	Các ngươi là ai? Sao lại biết?					
1068	1068		747	Lâm Đối Nhi, hãy nói cho chúng ta nghe chuyện Lâm Hải mưu hại Cố Phong đi! Nếu không...					
1068	1068		1396	Được rồi! Được rồi! Ta nói, ta nói					
1068	1068		1396	Thúc thúc từ nhỏ đã không được sư tổ yêu mến, sư tổ chỉ thích sư bá. Vì vậy thúc thúc từ nhỏ đã lập chí làm chưởng môn.					
1068	1068		1396	Nhờ có Ngũ Sắc Giáo giúp đỡ nên thúc thúc ta mới trở thành Đường Chủ của Bạch Kiếm Đường và là chủ nhân của kỳ dược【Thần Công Tán】.					
1068	1068		1396	Từ năm trước, chúng tôi đã âm thầm cho Cố Lão Đầu uống 【Thần Công Tán】, công lực hắn sẽ từ từ giảm dần, vì vậy tỉ võ hôm nay đương nhiên thúc thúc ta sẽ thắng.					
1068	1068		747	Quả là kế hoạch thâm độc!					
1068	1068		853	Chúng ta hãy dẫn anh ấy lên Hoa Sơn, lật tẩy bộ mặt thật của Lâm Hải.					
1069	1069				Đây đã là Hoa Sơn Phái rồi, Độc Cô Kiếm từng tiêu diệt Lâm Hải ở đây.				
1069	1069				Để ta đi xem xung quanh.				
1070	1070		719	(Lâm Đối Nhi kể mọi chuyện cho mọi người nghe)					
1070	1070		747	Các vị, Lâm Hải đang đứng đây chính là tân chưởng môn của phái Hoa Sơn, nhưng thân phận thật sự lại là đường chủ Bạch Kiếm Đường của Ngũ Sắc Giáo, cũng chính hắn đã ám hại các huynh đệ đồng môn!					
1070	1070		1400	Lâm Hải, không ngờ ngươi là người của Ngũ Sắc Giáo!					
1070	1070		1401	Không ngờ Lâm Hải lại làm ra những việc gây hại đến đồng môn!					
1070	1070		1399	Hừ! Không ngờ cơ nghiệp nhiều năm của lão phu lại bị phá tan vì đám nhóc con các ngươi! Không ngờ điểm yếu duy nhất của ta chính là cháu ta.					
1070	1070		1396	Thúc thúc, ta...					
1070	1070		1399	Nếu chuyện đã như vậy thì ta sẽ lôi hai ngươi theo!					
1071	1071		747	Ở đây có một bức thư.					
1071	1071		747	Chư vị, đây chính là thư do chính tay Lâm Hải viết cho Ngũ Sắc Giáo Chủ.					
1071	1071		719	Giáo chủ: Thuộc hạ Lâm Hải đã tiêu diệt Cố Phong đoạt chức chưởng môn. Bạch Kiếm Đường Đường Chủ Lâm Hải xin báo					
1071	1071		1400	Lâm Hải quả nhiên nương nhờ Ngũ Sắc Giáo!					
1071	1071		747	May có Phương đại hiệp chủ trì công đạo, chúng ta mới vạch trần Lâm Hải được.					
1071	1071		1400	Đây là trách nhiệm của ta, không cần đa tạ? Thực ra chúng ta đều thấy lạ chỉ là không có bằng chứng. Nay 2 vị diệt Lâm Hải, giúp giang hồ trừ mối đại hoạ, thật đa tạ các ngươi.					
1071	1071		747	Phương đại hiệp quá khen, không ngờ Lâm Hải cũng đầu quân Ngũ Sắc Giáo, xem ra thế lực của chúng mạnh cỡ nào vẫn chưa rõ.					
1071	1071		1400	Đúng, vì vậy Độc Cô công tử và Trương cô nương phải cẩn thận, 2 người đã nhiều lần xúc phạm Ngũ Sắc Giáo, phải coi chừng chúng ám hại. Không biết cả hai có dự định gì không?					
1071	1071		747	Người tiếp theo trong danh sách ám sát chính là Thiếu Lâm Vô Hư Đại Sư, chúng ta hãy chuẩn bị đến Thiếu Lâm.					
1071	1071		1400	Thế lực của Ngũ Sắc Giáo quá lớn, hai vị phải cẩn thận.					
1071	1071		747	Đa tạ Phương đại hiệp quan tâm.					
1072	1072				Đây là nơi Độc Cô Kiếm, Trương Lâm Tâm và phản đồ Vô Tướng của Thiếu Lâm quyết chiến				
1072	1072				Tìm khắp nơi xem có gì không?				
1073	1073		853	Đáng tiếc, để hắn trốn rồi...					
1073	1073		747	Vô Tướng phải trở về báo tin cho Ngũ Sắc Giáo.					
1073	1073		853	Xem ra Ngũ Sắc Giáo sẽ không tha cho chúng ta.					
1073	1073		747	Lâm Nhi, nàng sợ không?					
1073	1073		853	Độc Cô ca ca, huynh đâu?					
1073	1073		747	Độc Cô Kiếm dẫu thịt nát xương tan cũng liều một phen với Ngũ Sắc Giáo!					
1073	1073		853	Lâm Nhi không sợ!					
1074	1074				Nhớ năm xưa , Độc Cô đại hiệp cải trang lẻn vào doanh trại Kim Binh cũng xuất phát từ đây.				
1075	1075		853	(Giả dạng Kim Binh) Nhìn ngươi kìa, ha ha ...					
1075	1075		853	Khụ khụ, xưng tên đi!					
1075	1075		747	(Giả dạng Kim Binh) Ta là đại nguyên soái Kim Ngột Thuật!					
1075	1075		853	Hãy xem đây!					
1075	1075		747	Mau chạy!					
1075	1075		853	Đừng hòng chạy!					
1075	1075		747	Được, Lâm nhi chúng ta đi!					
1075	1075		853	Ha ha, được!					
1076	1076		1411	Ngươi tên Khổ Nhân Nhi? Câu chuyện của ngươi rất có ý nghĩa, ta muốn nghe.					
1076	1076		1422	Được! Vậy để ta kể cho ngươi nghe một câu chuyện về một người nhận giặc làm cha.					
1076	1076		1411	Mau vào đây, trên đời có người vô liêm sỉ vậy ư?					
1076	1076		1422	Năm xưa Kim Binh lần đầu xâm phạm Trung Nguyên, Lục Đăng dẫn quân thề chống trả, sau cùng cùng phu nhân tự vẫn, để lại đứa con 3 tuổi.					
1076	1076		1422	Chủ tướng Kim Binh thấy nó tư chất tốt, nên bèn nhận làm nghĩa tử để nuôi, nay đã 15 năm rồi.					
1076	1076		1422	Đứa bé đó 18 tuổi, giỏi võ nghệ, đáng tiếc không biết tên tướng Kim đó là kẻ thù mà còn nhận hắn làm cha					
1076	1076		1411	To gan! Dám ăn nói vô lễ!					
1076	1076		1422	Điện hạ, không, Lục tướng quân, đến giờ ngài vẫn không giác ngộ sao?					
1076	1076		1411	Ta, đứa bé, chẳng lẽ...					
1076	1076		1422	Không sai, cũng đã hơn 18 tuổi, đứa con nhận giặc làm cha, họ Lục, tên là Văn Long. Người lấy mạng cha của đứa bé là Kim Binh tên là Kim Ngột Thuật!					
1076	1076		1411	A... Không thể nào!					
1077	1077		1413	Thiếu gia, năm đó lão gia và phu nhân rất thê thảm, ta nhẫn nhịn 15 năm nuôi người khôn lớn, mong có ngày báo mối thù này!					
1077	1077		1411	Ngay cả Nhũ Nương cũng nói thế, chẳng lẽ...ta là con của Lục Đăng?! Sao lại thế...					
1077	1077		1412	Tại hạ Vương Tá là bằng hữu của lệnh tôn. Hôm nay đến đây chỉ mong Lục tướng quân đừng phạm phải sai lầm.					
1077	1077		1413	Thiếu gia, thật ra ta đã muốn bẩm báo sớm nhưng sợ người trúng phải độc thủ. Năm đó lão gia có để lại Đan Tâm Kiếm, sau này thiếu gia trưởng thành có thể kế tục di nguyện của người...					
1077	1077		1411	Thanh kiếm đó hiện giờ ở đâu?					
1077	1077		1413	Mấy năm trước, có một nghĩa sĩ bịt mặt muốn cứu thiếu gia ra khỏi đại doanh Kim Binh, không ngờ Kim Binh phòng thủ nghiêm ngặt. Nghĩa sĩ thấy không cứu được người nên đoạt lấy【Đan Tâm Kiếm】mang đi. Giờ đã không biết tung tích ở đâu...					
1078	1078		1411	Ngươi là ai?					
1078	1078		747	Tại hạ Độc Cô Kiếm, Đan Tâm Kiếm nhiều năm nay ở Hành Sơn Phái của ta, giờ có thể trả lại cho chủ rồi.					
1078	1078		1412	Mau coi có phải thư của lệnh tôn không?					
1078	1078		719	(Lục Văn Long nhận thư)					
1078	1078		1411	Quả nhiên có Huyết Thư!					
1078	1078		719	Con ta Văn Long: Nay Kim Binh đến xâm phạm, cha khổ chiến nhiều tháng, chỉ còn cách hy sinh bảo vệ thành. Con là huyết mạch của Lục gia, nay giao con cho Nhũ Nương nuôi nấng con khôn lớn.					
1078	1078		719	Con hãy ghi nhớ, dùng nhân nghĩa lập thân, chớ phụ kỳ vọng của cha.					
1078	1078		1411	Cha! Mẹ! Con thật bất tài...					
1078	1078		1411	Ta sẽ đi diệt Ngột Thuật để báo thù cho cha mẹ!					
1078	1078		1412	Tướng quân đợi đã, Ngột Thuật có nhiều người bảo vệ, tướng quân có thể theo ta đến gặp Nhạc Nguyên Soái rồi bàn kỹ hơn!					
1078	1078		747	Lời Vương tướng quân rất có lý, Nguyên Soái đang lo cho Vương tướng quân, các ngươi hãy đi gặp Nguyên Soái, Nguyên Soái nhất định rất vui.					
1078	1078		1411	Được! Ta cũng đang có quân tình liên quan đến tính mạng của 80 vạn quân Tống đang cần bẩm báo Nhạc Nguyên Soái.					
1079	1079				Đây là nơi Độc Cô Kiếm và Trương Lâm Tâm đại chiến Nam Cung Diệt.				
1079	1079				Tìm khắp nơi.				
1080	1080		1418	Thích khách to gan, dám đến nộp mạng!					
1080	1080		747	(Phẫn nộ) Hôm nay sẽ là ngày tàn của ngươi!					
1080	1080		1418	Hừ! Dựa vào các ngươi...					
1080	1080		1417	Điện hạ, thuộc hạ biết hai kẻ này.					
1080	1080		1418	Ồ? Các ngươi là ai? Dám xông vào đại doanh bổn vương.					
1080	1080		1417	Điện hạ có còn nhớ Độc Cô Vân và Trương Phong không? 2 tên này chính là con trai của Độc Cô Phong và con gái của Trương Phong.					
1080	1080		1418	Nam Cung tiên sinh hiểu rõ nội tình ở Giang Nam...					
