MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
3021	Ám Độc Huyết Vụ_Phụ 2	0	0	1	5				15				1466																															
3022	Ám Độc Huyết Vụ_Phụ 3	0	0	1	25				6																																			
3023	Bạch Khởi-Đánh Thường	0	0	0	12				3					167			150										1																	
3024	Xé Nát	0	0	0	6				24				163														1																	
3025	Xé Nát_Phụ	1	100	1	4				10				163											10			1							1										
3027	Mai phục_Phụ 1	1	130	0	5				3					3027													1																	
3028	Mai phục_Phụ 2	0	0	0	0				25				6508														1																	
3030	Kháng Sát	0	0	1	16				3					3027		1											1																	
3031	Kháng Sát_Hiệu ứng	0	0	1	16				25				2445														1																	
3032	Kháng Sát_Khống Chế	0	0	1	16				30				1453														1																	
3037	Mai phục_Giảm sát thương	0	0	1	15				5					3027																														
3038	Tần Thủy Hoàng-Đánh Thường	1	80	1	12				6				2486	166										15			1																	
3039	Thoát Khỏi Vòng Vây	1	100	1	9				11				13039				-400										1																	
3040	Thoát Khỏi Vòng Vây_Phụ 1	0	0	1	15			12	70			1	13040	13041			500										1																	
3041	Thoát Khỏi Vòng Vây_Phụ 2	1	100	1	9			1	6			1															1																	
3048	Toàn Kiếm	3	0	0	25			7	141			1	13048	170													1																	
3049	Thoát Khỏi Vòng Vây_Địa Liệt	0	0	0	20				15				18														1																	
3050	Thoát Khỏi Vòng Vây_Sát thương bay	1	90	1	9				7					13041			50										1																	
3051	Huyền Thiên Võ Cơ-Đánh Thường	0	0	1	9				25				24																															
3052	Huyền Thiên Võ Cơ-Đánh Thường_Phụ	0	0	1	9				3					180																														
3054	Phệ Thiên Hỏa_Phụ 1	3	0	1	28				30				1383														1							1										
3055	Phệ Thiên Hỏa_Phụ 2	0	0	1	28				3					3026													1																	
3060	Phun Lửa	0	0	1	23				25				2496																															
3061	Phun Lửa_Phụ	0	0	1	23				3					3026																														
3062	Truy Tung Đạn	2	50	0	5				25		1		1323	444																														
3063	Truy Tung Đạn_Sát thương phạm vi	0	0	1	15				3					3026													1																	
3065	Hủy Sách Cổ_Hiệu Ứng 2	0	0	1	20				150				722														1																	
3066	Trường Sinh Bất Lão	0	0	0	15				10					1509																														
3068	Đánh Thức-Xóa Tử Vong_Phụ	0	0	1	15				10		1																1																	
3072	Triệu Hồi Xích Hạt-Xóa Tử Vong_Phụ	0	0	1	15				10		1																1																	
3073	Hiệu ứng Bạch Khởi Phân Thân	0	0	0	6				24				9009														1																	
3076	Thủy Hoàng Giáng Lâm	0	0	0	200				3																		1																	
3077	Thủy Hoàng Giáng Lâm_Dự báo 1	2	80	1	5				60																		1																	
3078	Thủy Hoàng Giáng Lâm_Dự báo 2	2	80	1	5				60																		1																	
3079	Thủy Hoàng Giáng Lâm_Lạc Kiếm	0	0	1	5				20				1481														1																	
3080	Thủy Hoàng Giáng Lâm_Địa Liệt	0	0	1	5				25				1865														1																	
3081	Thủy Hoàng Giáng Lâm_Sát thương	0	0	1	30				3																		1																	
3082	Thủy Hoàng Giáng Lâm_Hiệu ứng đánh phép	0	0	1	5				35				6631														1																	
3083	Thủy Hoàng Giáng Lâm-Hiệu ứng truyền tống	0	0	1	5				75				2069														1																	
3084	Hiệu ứng hồi sinh	0	0	1	6				30				13084														1																	
3104	Tường Lửa Ngang	0	0	0	4				150				52					1									1																	
3105	Lục Hợp Độc Tôn	0	0	1	7				20				1644	3025	3												1																	
3106	Bẫy Toàn Phong	0	0	1	25				16																		1																	
3107	Bẫy Toàn Phong_Hiệu ứng	3	0	1	25				20								270	1									1																	
3108	Bẫy Toàn Phong_Sát thương	3	0	1	25				6					3024													1																	
3109	Bẫy Lửa-Tạo Hỗn Loạn	0	0	1	12				16																		1																	
3110	Bẫy Lửa-Tạo Hỗn Loạn_Phụ	3	0	1	12			15	33			1		3026													1																	
3111	Phần Thành Quyết	1	80	0	3				16			1															1																	
3112	Phần Thành Quyết_Phụ 1	1	40	0	3				10			1															1							1										
3113	Phần Thành Quyết_Phụ 2	0	0	0	12				20				1327	3026													1																	
3114	Phần Thành Quyết_Phụ 3	0	0	0	6				30				2791														1																	
3115	Vòng Vô Địch	0	0	1	30				16																		1																	
3116	Vòng Vô Địch_Phụ	0	0	1	15				15			1															1																	
3117	Đại Đao Quang	1	90	1	5				12				1869				50										1																	
3118	Phần Thành Quyết_Địa Liệt	0	0	0	10				25				1808														1																	
3119	Tường Lửa Ngang	0	0	0	4				10					3026				1									1																	
3122	Phi Hỏa Lưu Tinh_Hiệu quả	1	60	0	6				13				407				200							60			1						1											
3127	Xuyên Vân Phá Nguyệt_Sát thương	1	20	0	18				11					3412						5413			1	20	1000	3	1																	
3123	Cửu Diệu Liên Châu	0		1	18			10	26			1	410																				1											
3124	Cửu Diệu Liên Châu_Phụ	0	0	1	18			3	16			1		3026						5411					1000	3																		
3128	Đại Đao Quang_Sát thương	1	90	1	10				12					167													1																	
3131	Vô Ngã Vô Kiếm	0	0	1	18				45				609														1						1											
3132	Vô Ngã Vô Kiếm_Phụ	0	0	1	18				5					3603											1000	3	1																	
3133	Nhân Kiếm Hợp Nhất	0	0	0	15				7				611														1						1											
3134	Nhân Kiếm Hợp Nhất_Phụ	1	120	0	15				8				611	3603										20	1000	3	1																	
3135	Thiên Địa Vô Cực	0	0	1	18				5					3615											1000	3	1																	
3136	Thiên Địa Vô Cực_Phụ	0	0	1	24				5					3615											1000	3	1																	
3140	Tử Vong Hồi Toàn	6	135	1	10				16				708				150							1			1		3710						1			Khi loại là đạn xoay vòng thì điền 1, khi đạn quay về sẽ theo sau người chơi						
3141	Tử Vong Hồi Toàn_Phụ 1	6	135	1	10				16					3701			100							1	1000	3	1								1			Khi loại là đạn xoay vòng thì điền 1, khi đạn quay về sẽ theo sau người chơi						
3142	Nhiếp Hồn Loạn Tâm	0	0	1	24				74				722														1																	
3143	Nhiếp Hồn Loạn Tâm_Phụ	0	0	1	24				5					3026		1									1000	3	1																	
3144	Thúy Yên Ngự Tản Quyết	1	120	0	6				8				3804	6801						5905				10	1000	3	1																	
3145	Tuyền Cơ La Vũ	1	100	1	11				7				806				100										1																	
3146	Tuyền Cơ La Vũ_Phụ 1-Sát thương liên tục	0	0	1	18			12	70			1	807	342			500								1000	3	1																	
3147	Tuyền Cơ La Vũ_Phụ 2-Đánh Lui	1	100	1	11			1	6			1		342											1000	3	1																	
3148	Vũ Đả Lê Hoa	0	0	1	18			15	70			1	808	342													1																	
3153	Hỗn Độn Kiếm Trận	3	140	1	24				120				24108														1																	
3154	Hỗn Độn Kiếm Trận_Phụ	0	0	1	24				4					34101											1000	3	1																	
3155	Tiếu Phong Tam Liên Kích	1	60	0	10				13				24110	34101			100								1000	3	1																	
3157	Bẫy Kinh Lôi	0	0	1	18				15				24125																															
3158	Kinh Lôi_Sát thương	0	0	1	18				3																																			
3159	Kinh Lôi_Hiệu quả Địa Liệt	0	0	1	18				13				1318																															
3166	buff_Hồi Sinh Lực	0	0	0	5				16																				1507															
3167	buff_Tấn công	0	0	0	5				16																				1508															
3168	buff_Kháng tính	0	0	0	5				16																				1509															
3169	buff_Tốc chạy	0	0	0	5				16																				1510															
3170	Tụ Kim	0	0	0	6				16				54				-700										1																	
3171	Tụ Kim_Phụ	1	25	0	6				30				54	3024			-700										1																	
3172	Tụ Mộc	0	0	0	6				16				1394				-700										1																	
3173	Tụ Mộc_Phụ	1	25	0	6				30				1394	3027			-700										1																	
3174	Tụ Thủy	0	0	0	6				16				2560				-700										1																	
3175	Tụ Thủy_Phụ	1	25	0	6				30				2560	3025			-700										1																	
3176	Tụ Hỏa	0	0	0	6				16				1323				-700										1																	
3177	Tụ Hỏa_Phụ	1	25	0	6				30				1323	3026			-700										1																	
3178	Tụ Thổ	0	0	0	6				16				106				-700										1																	
3179	Tụ Thổ_Phụ	1	25	0	6				30				106	3025			-700										1																	
3180	Đá Lăn	0	0	1	36				16																		1																	
3181	Đá Lăn_Phụ	3	0	1	8			10	33			1		3026													1																	
3183	Cơ Quan Nổ	0	0	1	15				25				1808																															
3184	Cơ Quan Nổ_Phụ	0	0	1	15				5																																			
3185	Cơ Quan Sương Độc	1	10	1	15			10	100			1	13358	3027													1																	
3186	Cơ Quan Sương Độc_Dự báo	1	10	1	15				100			1	1454														1																	
3187	Cơ Quan Ánh Đao	1	10	1	10				100				2486	166			20										1																	
3189	Cơ Quan Phun Nước	0	0	1	15				25				1554																															
3190	Cơ Quan Phun Nước_Phụ	0	0	1	15				5					3025																														
3191	buff_Bạo Kích	0	0	0	5				16																				1509															
3192	buff_Vô Địch	0	0	0	5				16																				1510															
3194	buff_Hồi Sinh Lực	0	0	0	5				16																				1507															
3195	buff_Miễn dịch khống chế	0	0	0	5				16																				1509															
3196	buff_Tốc chạy	0	0	0	5				16																				1510															
3201	Lý Nguyên Bá-Đánh Thường	0	0	0	8				3					3024			100										1																	
3202	Sơn Băng Địa Liệt	0	0	1	26				3					3024			100										1																	
3203	Sơn Băng Địa Liệt_Phụ	0	0	1	26				25				18				100										1																	
3204	Triệu Vân-Thường	1	50	0	6				9					3501																														
3206	Thất Thám Xà Bàn_Phụ 1	0	0	0	5				2		1			3501																														
3207	Thất Thám Xà Bàn_Phụ 2	0	0	0	0				25				6508																															
3208	Lý Quảng -Đánh Thường	1	100	1	4				10		1		129	3026										5			1																	
3209	Xạ Thạch Hổ	1	100	1	4				10		1			3403										5			1																	
3210	Xạ Thạch Hổ_Phụ	1	100	1	4				10		1		412											5			1																	
3211	Triệu Vân-Thường	1	50	0	6				9				501																															
3212	Trảo Kích	0	0	0	9				6					165			120									3	1																	
3214	Bổ Nhào_Phụ	0	0	0	12				3					3024											1000	3	1																	
3215	Chưởng Kích	0	0	0	1				3					180																														
3218	Cắn xé	0	0	0	5				3					146											1000	3																		
3220	Độc Dịch_Hiệu ứng	3	100	1	18				90				1396					1									1																	
3221	Độc Dịch_Sát thương	0	0	1	18				5									1									1																	
3222	Bổ Nhào_Hiệu ứng	0	0	0	12				20				19				50								1000	3	1																	
3223	Tần Thủy Hoàng-Đánh Thường	0	0	0	8				5					3604									1				1																	
3224	Tần Thủy Hoàng Đánh Thường_Hiệu ứng	0	0	0	8				25				5802										1				1																	
3228	Hộ Giá Tấn Công_Phụ 1	1	130	0	5				3					3027													1																	
3229	Hộ Giá Tấn Công_Phụ 2	0	0	0	0				25				6508														1																	
3230	Hộ giá tấn công_Giảm sát thương	0	0	1	15				5					3027													1																	
3235	Kim Thi	0	0	1	7				21					3024	3												1																	
3236	Kim Thi_Hiệu ứng	1	65	1	7				14				54														1																	
3238	Mật Lâm Đấu Phồn Tinh	0	0	1	7				21					3027	3												1																	
3239	Mật Lâm Đấu Phồn Tinh_Hiệu ứng	1	65	1	7				14				57														1																	
3241	Nghịch Lưu	0	0	1	7				21					3025	3												1																	
3242	Nghịch Lưu_Hiệu ứng	1	65	1	7				14				55														1																	
3244	Tam Muội Li Hỏa Ngục	0	0	1	7				21					3026	3												1																	
3245	Tam Muội Li Hỏa Ngục_Hiệu ứng	1	65	1	7				14				56														1																	
3247	Bát Phương Tinh Lôi Đỗng	0	0	1	7				21					3604	3												1																	
3248	Bát Phương Tinh Lôi Đỗng_Hiệu ứng	1	65	1	7				14				106														1																	
3250	Quần Thể Kim Cang-Cao	0	0	0	64				5																		1																	
3252	Quần Thể Minh Vương-Cao	0	0	0	64				5																		1																	
3255	Luân Hồi Vãng Sinh	0	0	0	64				5																		1																	
3257	Phá Thiên Nhất Kích	1	100	0	10				7					3403										30			1																	
3258	Phá Thiên Nhất Kích_Hiệu ứng	1	100	0	10				7				132											30			1																	
3259	Thập Phương Câu Tĩnh	0	0	1	7				20				1644	3025	3												1																	
3261	Độc Chướng-Nhóm (Cao)	0	0	0	64				5																		1																	
3276	Đường Giản-Đánh Thường	5	80	0	5				16		1		949	34001			50			5929							1																	
3277	Đường Giản-Đánh Thường_Phụ	1	80	1	4				11		1		949	34001													1																	
