SkillId		MagicDesc
4339	Vạn Cổ Thực Tâm	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_wooddamage_v1[-] sát thương hệ Mộc, dùng [00ff00]receive_dot_alldmg1%[-] sát thương dẫn nổ [00ff00]receive_dot_alldmg3%[-] sát thương độc lên kẻ địch, có [00ff00]state_zhican_attack1%[-] kèm [00ff00]state_zhican_attack2/15[-] giây Tàn Phế
4341	Bách Độc Xuyên Tâm	Bản thân tăng [00ff00]deadlystrike_p1%[-] tỉ lệ bạo kích cơ bản; Gây bạo kích giảm thời gian chờ triệu hồi Độc Trùng [00ff00]reduce_cd_time_point12/15[-] giây, giãn cách [00ff00]userdesc_1011/15[-] giây
4343	Địch Chú-Cao	[Ngũ Độc Địch Chú] mỗi lần độc công tăng [00ff00]userdesc_1011/10%[-] tấn công cơ bản + [00ff00]userdesc_1012[-] sát thương hệ Mộc
4345	Vô Hình Cổ	Có [00ff00]userdesc_1011%[-] thi triển, độc công gây [00ff00]dotdamage_wood1%[-] tấn công cơ bản + [00ff00]dotdamage_wood2[-] sát thương hệ Mộc, tổng cộng [00ff00]userdesc_1091[-] lần, giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
4347	Hồi Hồn Mật Chú	Có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, duy trì [00ff00]skill_statetime1/15[-] giây, giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
4349	Vạn Độc Tâm Pháp	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_zhican_attackrate1[-] điểm tỉ lệ tàn phế và [00ff00]state_stun_resisttime1[-] điểm thời gian kháng choáng
4350	Ngũ Độc Kỳ Kinh	Có [00ff00]userdesc_1011%[-] truyền nhiễm [00ff00]infect_dot_dmg1%[-] sát thương độc cho [00ff00]infect_dot_dmg3[-] người ở gần, giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
4362	Âm Phong Thực Cốt	Tăng Âm Phong Thực Cốt [00ff00]add_igdefense_p12%[-] bỏ qua né tránh cuố cùng
4363	Triệu Hồi Độc Trùng	Tăng tấn công Độc Trùng [00ff00]addcall_npcdmg2%[-]
4364	Mê Tâm Cổ	Tăng [00ff00]add_recdot_type_p2%[-] sát thương mục tiêu phải chịu
4365	Vạn Cổ Thực Tâm	Độc công tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
4366	Âm Phong Thực Cốt-Trung	Tăng Âm Phong Thực Cốt [00ff00]add_igdefense_p12%[-] bỏ qua né tránh cuối và [00ff00]add_dotdamage_wood2%[-] Độc công cơ bản
4367	Triệu Hồi Độc Trùng-Trung	Tăng tấn công Độc Trùng [00ff00]addcall_npcdmg2%[-], giảm thời gian chờ [00ff00]deccdtime2/15[-] giây
4368	Mê Tâm Cổ-Trung	Tăng [00ff00]add_recdot_type_p2%[-] sát thương mục tiêu phải chịu. Thời gian duy trì tăng [00ff00]add_state_time12/15[-] giây. Tăng [00ff00]userdesc_1091[-] lần độc công
4369	Vạn Cổ Thực Tâm-Trung	Độc công tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản và [00ff00]add_recdot_alldmg12%[-] tỉ lệ dẫn nổ độc công
4370	Âm Phong Thực Cốt-Cao	Tăng Âm Phong Thực Cốt [00ff00]add_igdefense_p12%[-] bỏ qua né tránh cuối và [00ff00]add_dotdamage_wood2%[-] Độc công cơ bản, dùng Âm Phong Thực Cốt có [00ff00]userdesc_1011%[-] tỉ lệ nhận [00ff00]attackspeed_v1[-] điểm tốc đánh, duy trì [00ff00]skill_statetime1/15[-] giây
4372	Triệu Hồi Độc Trùng-Cao	Tăng tấn công Độc Trùng [00ff00]addcall_npcdmg2%[-], giảm thời gian chờ [00ff00]deccdtime2/15[-] giây; Tăng kỹ năng Linh Xà [00ff00]add_zhican_r2%[-] tỉ lệ tàn phế và [00ff00]add_zhican_t2/15[-] giây thời gian tàn phế, tăng kỹ năng Bích Thiềm khiến địch giảm [00ff00]wood_resist_v1[-] Kháng Mộc, tăng Xích Hạt giúp nhân vật tăng [00ff00]userdesc_1031%[-] sát thương bạo kích, tăng kỹ năng Phong Ngô khiến địch giảm [00ff00]userdesc_1011[-] né tránh, tăng kỹ năng Mặc Thù [00ff00]userdesc_1022%[-] độc công cơ bản
4380	Mê Tâm Cổ-Cao	Mê Tâm Cổ khiến mục tiêu chịu sát thương Độc công tăng [00ff00]add_recdot_type_p2%[-], kéo dài thời gian duy trì Mê Tâm Cổ [00ff00]add_state_time12/15[-] giây, tăng [00ff00]userdesc_1091[-] lần Độc công, Mê Tâm Cổ khiến thời gian chờ kỹ năng của mục tiêu tăng thêm [00ff00]allfactionskill_cd_point1/15[-] giây
4382	Vạn Cổ Thực Tâm-Cao	Độc công tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản và [00ff00]add_recdot_alldmg12%[-] tỉ lệ dẫn nổ độc công. Chuyển hóa [00ff00]add_steallife_p2/100%[-] sát thương gây ra thành hồi sinh lực
4401	Tàng Kiếm Kiếm Pháp	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim
4406	Đoạn Triều	Gây cho mục tiêu phạm vi chữ nhật phía trước [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, có [00ff00]state_hurt_attack1%[-] gây Bị Thương [00ff00]state_hurt_attack2/15[-] giây, tích lũy sử dụng [00ff00]skill_point1/100[-] lần
4410	Tâm Kiếm	Tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]deadlystrike_p1%[-] tỉ lệ bạo kích cơ bản và [00ff00]damage4npc_p1%[-] sát thương lên quái, duy trì [00ff00]skill_statetime1/15[-] giây
4408	Ngọc Tuyền Ngư Dược	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, có [00ff00]state_hurt_attack1%[-] kèm [00ff00]state_hurt_attack2/15[-] giây Bị Thương
4412	Kinh Đào	Tăng vĩnh viễn [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]attackspeed_v1[-] tốc đánh, [00ff00]runspeed_v1[-] di chuyển và [00ff00]state_zhican_resistrate1[-] kháng tỉ lệ tàn phế
4413	Phong Tháp Vân Cảnh	Mỗi giây gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, có [00ff00]state_hurt_attack1%[-] kèm [00ff00]state_hurt_attack2/15[-] giây Bị Thương
4417	Hạc Quy Cô Sơn	Giảm [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]add_dottype_wood_p2%[-] sát thương độc công của địch. Mỗi kẻ địch giúp bản thân tăng [00ff00]userdesc_1011%[-] tấn công cơ bản, tối đa cộng dồn [00ff00]add_mult_proc_sate12[-] lần
4420	Kiếm Pháp-Cao	[Tàng Kiếm Kiếm Pháp] tăng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] điểm sát thương hệ Kim
4422	Ánh Ba Tỏa Lan	Tăng [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản. Giải trừ, miễn dịch bất lợi và hiệu quả Tàn Phế, duy trì [00ff00]skill_statetime1/15[-] giây
4424	Vân Thê Tùng	Có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, hồi [00ff00]recover_life_p1%[-] sinh lực tối đa, mỗi lần đánh trúng gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim, [00ff00]attack_steallife_p1%[-] sát thương hệ Kim chuyển hóa thành hồi sinh lực, giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
4427	Phong Lai Ngô Sơn	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_hurt_attackrate1[-] điểm tỉ lệ bị thương và [00ff00]state_zhican_resisttime1[-] điểm kháng thời gian tàn phế
4428	Hoàng Long Thổ Thúy	Có [00ff00]userdesc_1011%[-] kích hoạt, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim
4441	Đoạn Triều-Sơ	Tăng [00ff00]add_deadlydmg_p12%[-] sát thương bạo kích
4442	Tâm Kiếm-Sơ	Giải trừ, miễn dịch bất lợi và hiệu quả Tàn Phế, duy trì [00ff00]skill_statetime1/15[-] giây
4444	Ngọc Tuyền Ngư Dược-Sơ	Kẻ địch giảm [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây
4445	Phong Tháp Vân Cảnh-Sơ	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim. Có [00ff00]state_nojump_attack1%[-] gây [00ff00]state_nojump_attack2/15[-] giây Khóa Chân
4447	Đoạn Triều-Trung	Tăng [00ff00]add_deadlydmg_p12%[-] sát thương bạo kích. Trong [00ff00]skill_statetime1/15[-] giây Đoạn Triều tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản và có [00ff00]add_fixed_r2%[-] gây [00ff00]add_fixed_t2/15[-] giây Định Thân 
4448	Tâm Kiếm-Sơ	Tái lập thời gian chờ [00ff00]Ngọc Tuyền Ngư Dược[-], giải trừ và miễn dịch Tàn Phế và hiệu quả bất lợi, duy trì [00ff00]skill_statetime1/15[-] giây; hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
4450	Ngọc Tuyền Ngư Dược-Trung	Kẻ địch giảm [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây, có [00ff00]userdesc_1011%[-] tỉ lệ đánh trúng kẻ địch 2 lần
4452	Phong Tháp Vân Cảnh-Trung	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim. Có [00ff00]state_nojump_attack1%[-] gây [00ff00]state_nojump_attack2/15[-] giây Khóa Chân. Giảm chờ [00ff00]deccdtime2/15[-] giây
4454	Đoạn Triều-Cao	Tăng [00ff00]add_deadlydmg_p12%[-] sát thương bạo kích. Trong [00ff00]skill_statetime1/15[-] giây Đoạn Triều tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản và có [00ff00]add_fixed_r2%[-] gây [00ff00]add_fixed_t2/15[-] giây Định Thân. Có [00ff00]userdesc_1011%[-] không cần chờ
4455	Tâm Kiếm-Cao	Tái lập thời gian chờ [00ff00]Ngọc Tuyền Ngư Dược[-], giải trừ và miễn dịch Tàn Phế và hiệu quả bất lợi, duy trì [00ff00]skill_statetime1/15[-] giây; hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa; thời gian chờ còn lại mỗi lần rút ngắn [00ff00]reduce_cd_time12/15[-] giây
4457	Ngọc Tuyền Ngư Dược-Cao	Kẻ địch giảm [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-]giây, có [00ff00]userdesc_1011%[-] tỉ lệ đánh trúng kẻ địch 2 lầ, [00ff00]add_steallife_p2/100%[-] sát thương chuyển thành sinh lực
4460	Phong Tháp Vân Cảnh-Cao	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_metaldamage_v1[-] sát thương hệ Kim. Có [00ff00]state_nojump_attack1%[-] gây [00ff00]state_nojump_attack2/15[-] giây Khóa Chân. Giảm chờ [00ff00]deccdtime2/15[-] giây. Giảm [00ff00]deadlystrike_damage_p1%[-] sát thương bạo kích, duy trì [00ff00]skill_statetime1/15[-] giây, tối đa cộng dồn [00ff00]superposemagic1[-] lần
4501	Trường Ca Phiến Quyết	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
4506	Bình Sa Nhạn Lạc	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
4508	Vân Sinh Kết Hải	Bản thân tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]meleedamagereturn_p1%[-] phản đòn cận chiến và [00ff00]rangedamagereturn_p1%[-] phản đòn tầm xa. Đồng đội tăng [00ff00]userdesc_1011%[-] tấn công cơ bản, [00ff00]userdesc_1021%[-] kháng tất cả cơ bản, [00ff00]userdesc_1031%[-] phản đòn cận chiến và [00ff00]userdesc_1041%[-] phản đòn tầm xa. Duy trì [00ff00]skill_statetime1/15[-] giây
4512	Thanh Âm Trường Khiếu	Mỗi sóng âm gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ, có [00ff00]state_hurt_attack1%[-] kèm [00ff00]state_hurt_attack2/15[-] giây Choáng, Bị Thương, Tàn Phế, Làm Chậm hoặc Tê Liệt
4517	Thiên Âm Tri Mạch	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản và [00ff00]state_slowall_resistrate1[-] điểm kháng tỉ lệ làm chậm
4518	Giang Trục Nguyệt Thiên	Mỗi nửa giây gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ, có [00ff00]state_stun_attack1%[-] kèm [00ff00]state_stun_attack2/15[-] giây Choáng và giảm [00ff00]attackrate_p1%[-] chính xác cơ bản, [00ff00]deadlystrike_p1%[-] bạo kích cơ bản, duy trì [00ff00]skill_statetime1/15[-] giây. Đồng đội tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]runspeed_v1[-] di chuyển
4522	Dạ Dẫn Phong Lam	Mỗi tuần mỗi khi thêm 1 đồng đội, tự động tăng [00ff00]defense_p1%[-] né tránh cơ bản và [00ff00]resist_allseriesstate_time_v1[-] điểm kháng thời gian thuộc tính, tối đa cộng dồn [00ff00]add_mult_proc_sate12[-] lần
4525	Phiến Quyết-Cao	[Trường Ca Phiến Quyết] tăng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
4527	Ma Âm Triền Nhiễu	Có [00ff00]userdesc_1011%[-] tỉ lệ giảm [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]attackrate_p1%[-] chính xác cơ bản, [00ff00]deadlystrike_p1%[-] bạo kích cơ bản và [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản của kẻ địch, duy trì [00ff00]skill_statetime1/15[-] giây, giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
4529	Hồi Mộng Trục Quang	Có [00ff00]userdesc_1021%[-] tỉ lệ kích hoạt, gây cho kẻ địch [00ff00]state_hurt_attack2/15[-] giây Bị Thương, Tàn Phế, Làm Chậm, Tê Liệt hoặc Choáng. Cứ [00ff00]recover_life_p2/15[-] giây hồi [00ff00]recover_life_p1%[-] sinh lực bản thân, duy trì [00ff00]userdesc_1011/15[-] giây, giãn cách thi triển [00ff00]userdesc_1031/15[-] giây
4538	Ngân Chúc Thanh Vận	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_stun_attackrate1[-] điểm tỉ lệ choáng và [00ff00]state_slowall_resisttime1[-] điểm kháng thời gian làm chậm
4539	Dương Xuân Bạch Tuyết	<Trường Ca Phiến Quyết> khiến mục tiêu tạm không thể hồi sinh lực, tỉ lệ kích hoạt [00ff00]userdesc_1021%[-], duy trì [00ff00]skill_statetime1/15[-] giây, giãn cách thi triển [00ff00]userdesc_1011/15[-] giây
4551	Bình Sa Nhạn Lạc-Sơ	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
4552	Vân Sinh Kết Hải-Sơ	Hồi [00ff00]recover_life_v1[-] sinh lực mỗi giây
4554	Thanh Âm Trường Khiếu	Chuyển hóa [00ff00]add_steallife_p2/100%[-] sát thương gây ra thành hồi sinh lực
4556	Giang Trục Nguyệt Thiên	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
4557	Bình Sa Nhạn Lạc-Trung	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, có [00ff00]add_stun_r2%[-] gây Choáng [00ff00]add_stun_t2/15[-] giây
4558	Vân Sinh Kết Hải-Trung	Kéo dài [00ff00]addms_life12/15[-] giây, hồi [00ff00]recover_life_v1[-] sinh lực mỗi giây
4560	Thanh Âm Trường Khiếu	Sát thương gây ra [00ff00]add_steallife_p2/100%[-] chuyển thành sinh lực hồi phục, tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]
4562	Giang Trục Nguyệt Thiên	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, giảm chờ [00ff00]deccdtime2/15[-] giây
4563	Bình Sa Nhạn Lạc-Cao	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, có [00ff00]add_stun_r2%[-] gây Choáng [00ff00]add_stun_t2/15[-] giây. Khiến mục tiêu giảm [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, duy trì [00ff00]skill_statetime1/15[-] giây
4564	Vân Sinh Kết Hải-Cao	Kéo dài [00ff00]addms_life12/15[-] giây, hồi [00ff00]recover_life_v1[-] sinh lực mỗi giây. Kết thúc gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
4567	Thanh Âm Trường Khiếu	Sát thương gây ra [00ff00]add_steallife_p2/100%[-] chuyển thành sinh lực hồi phục, tỉ lệ bạo kích cuối tăng [00ff00]add_deadlystrike_p12%[-]; khi thi triển [00ff00]rand_ignoreskill1%[-] xóa [00ff00]rand_ignoreskill2[-] Bùa Chú của người chơi phe ta xung quanh
4569	Giang Trục Nguyệt Thiên	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, giảm chờ [00ff00]deccdtime2/15[-] giây. Gây sát thương có [00ff00]state_drag_attack1%[-] tỉ lệ kéo kẻ địch vào giữa
4601	Thiên Sơn Cầm Khúc	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
4606	Phi Yến Lăng Ba	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, mục tiêu mỗi khi mất 1% sinh lực thì sát thương tăng [00ff00]loselife_dmg_p1/100%[-], có [00ff00]state_slowall_attack1%[-] kèm [00ff00]state_slowall_attack2/15[-] giây Làm Chậm. Tích lũy sử dụng [00ff00]skill_point1/100[-] lần
4608	Ngân Bình Ngọc Toái	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, mục tiêu chịu [00ff00]mult_skill_state3 tầng[-] Bùa Chú, mỗi tầng giảm [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, duy trì [00ff00]skill_statetime1/15[-] giây. Đối phương bị tấn công sẽ mất 1 tầng bùa chú
4611	Không Sơn Ngưng Vân	Bản thân tăng [00ff00]mult_skill_state3 tầng[-] Khí Kình, mỗi tầng tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản và [00ff00]attackspeed_v1[-] tốc đánh, duy trì [00ff00]skill_statetime1/15[-] giây. Bị tấn công sẽ mất 1 tầng hiệu quả, mỗi [00ff00]2[-] giây tối đa mất 1 tầng
4612	Song Đạn Như Nhất	Tăng vĩnh viễn [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]state_palsy_resistrate1[-] kháng tỉ lệ Tê Liệt
4613	Thủy Long Ngâm	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, có [00ff00]state_slowall_attack1%[-] kèm [00ff00]state_slowall_attack2/15[-] giây Làm Chậm, [00ff00]rand_ignoreskill1%[-] xóa [00ff00]rand_ignoreskill2[-] hiệu quả tăng ích hoặc Khí Kình của địch
4619	Phượng Thê Ngô Đồng	Mỗi cách [00ff00]userdesc_1011/15[-] giây, ở vị trí bản thân tự động thi triển luồng khí duy trì [00ff00]5[-] giây, mỗi [00ff00]0.66[-] giây hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa và cộng dồn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, tối đa cộng dồn [00ff00]superposemagic1[-] tầng; mỗi 2 giây tự động mất 1 tầng hiệu quả
