SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord
2797	Báo động hình chữ nhật 8x2_2 giây-Thi triển 8.5 ô	Kỹ năng thông dụng	1	5			SkillUsual								enemy	30			1	1410				logic				0	100								-1	850	empty																																													
2798	Toàn Phong Trảm (Sát thương phần trăm)	NPC thông dụng	1	3	2		SkillUsual			1390	1				enemy	150	1		21	2798				logic	1			0	1391								-1	300	empty			3	Tăng di chuyển	75														1							1			6389																
2799	Toàn Phong Trảm_Phụ 1 (Sát thương phần trăm)	NPC thông dụng	5		2		SkillUsual			1390	1				enemy	0	1		16	1				skill_melee	1			0										300	npc_maxlifeack_xfz																			1							1																			
2801	Bác Cập Nhi Phục	Kỹ năng Đồng Hành A	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2801	1				enemy	0	1	5	16	2801				normal_remote				0	2802									700	a_partner_wd_pg1																			1			[Cơ Bản] Tấn công mục tiêu từ xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
2802	Bác Cập Nhi Phục_Hiệu ứng	Kỹ năng Đồng Hành A	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2802	1				enemy	0	1	5	16	1				logic				0										700	empty																			1																										
2803	Tọa Vọng Vô Ngã	Kỹ năng Đồng Hành A	2				WudangSkill_04	UI/Atlas/SkillIcon/WD_Skill.prefab							self	675		5	23	2803				logic				0										1000	a_partner_wd_zwww																			1			「Trong thời gian nhất định nhận hộ thuẫn triệt tiêu sát thương, nhanh nhẹn càng cao, sát thương triệt tiêu càng nhiều」				1											1								
2809	Võ Đang Kiếm Pháp	Kỹ năng Đồng Hành S	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		601	1				enemy	0	1	5	16	2809				normal_remote				0	605									650	s_partner_wd_pg1																			1			[Cơ Bản] Tấn công mục tiêu từ xa, gây sát thương phạm vi nhỏ quanh mục tiêu																							
2810	Võ Đang Kiếm Pháp 2	Kỹ năng Đồng Hành S	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		602	1				enemy	0	1	5	17	2810				normal_remote				0	606									650	s_partner_wd_pg2																			1	1																									
2811	Võ Đang Kiếm Pháp 3	Kỹ năng Đồng Hành S	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		603	1				enemy	0	1	5	18	2811				normal_remote				0	607									650	s_partner_wd_pg3																			1	1																									
2812	Võ Đang Kiếm Pháp 4	Kỹ năng Đồng Hành S	5		1		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		604	1				enemy	0	1	5	19	2812				normal_remote				0	608									650	s_partner_wd_pg4																			1	1																									
2813	Thiên Địa Vô Cực	Kỹ năng Đồng Hành S	5		1		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		615	1				enemy	270	1	5	19	2813				normal_remote				0										1000	s_partner_wd_tdwj																			1			[Chủ Động] Tấn công tầm xa, gây sát thương 2 lần lên phạm vi lớn quanh mục tiêu, có tỉ lệ gây Choáng															1								
2814	Thiên Địa Vô Cực_Phụ	Kỹ năng Đồng Hành S	5		1		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		616	1				enemy	0	1	5	17	1				normal_remote				0										1000	s_partner_wd_tdwj																			1																		1								
2815	Thiên Nhẫn Thích Sát Thuật	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		701	1				enemy	0	1	4	16	2815				normal_melee	1			0										250	s_partner_tr_pg1																			1			[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước																							
2816	Thiên Nhẫn Thích Sát Thuật 2	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		702	1				enemy	0	1	4	17	2816				normal_melee	1			0										250	s_partner_tr_pg2																			1	1		[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước																							
2817	Thiên Nhẫn Thích Sát Thuật 3	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		703	1				enemy	0	1	4	16	2817				normal_melee	1			0										250	s_partner_tr_pg3																			1	1		[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước					80001																		
2818	Thiên Nhẫn Thích Sát Thuật 4	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		704	1				enemy	0	1	4	17	2818				normal_melee	1			0										250	s_partner_tr_pg4																			1	1		[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước					80001																		
2819	Huyết Nguyệt Chi Ảnh	Kỹ năng Đồng Hành S	2				TianrenSkill_04	UI/Atlas/SkillIcon/TR_Skill.prefab							self	270		4	16	2819					1			0										1000	s_partner_tr_xyzy																			1			[Chủ Động] Ẩn thân, đánh thường lần kế gây sát thương lớn cho địch															1								
2820	Huyết Nguyệt Chi Ảnh_Đánh thường thoát ẩn thân tăng Buff	Kỹ năng Đồng Hành S	2				TianrenSkill_04	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1					1			0										1000	s_partner_tr_xyzy_child1																			1																		1								
2821	Huyết Nguyệt Chi Ảnh_Đánh Thường 1	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		714	1				enemy	0	1	4	16	2821				normal_melee	1			0										250	s_partner_tr_xyzy_pg1																			1			[Cơ Bản] Tấn công mục tiêu phạm vi nhỏ phía trước																							
2822	Huyết Nguyệt Chi Ảnh_Đánh Thường 2	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		715	1				enemy	0	1	4	17	2822				normal_melee	1			0										250	s_partner_tr_xyzy_pg2																			1	1		[Cơ Bản] Tấn công mục tiêu phạm vi nhỏ phía trước																							
2823	Huyết Nguyệt Chi Ảnh_Đánh Thường 3	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		716	1				enemy	0	1	4	16	2823				normal_melee	1			0										250	s_partner_tr_xyzy_pg3																			1	1		[Cơ Bản] Tấn công mục tiêu phạm vi nhỏ phía trước					80001																		
2824	Huyết Nguyệt Chi Ảnh_Đánh Thường 4	Kỹ năng Đồng Hành S	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		717	1				enemy	0	1	4	17	2824				normal_melee	1			0										250	s_partner_tr_xyzy_pg4																			1	1		[Cơ Bản] Tấn công mục tiêu phạm vi nhỏ phía trước					80001																		
2825	Thiên Nhẫn Thích Sát Thuật	Kỹ năng Đồng Hành A	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		701	1				enemy	0	1	4	16	2825				normal_melee	1			0										250	a_partner_tr_pg1																			1			[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước																							
2826	Thiên Nhẫn Thích Sát Thuật 2	Kỹ năng Đồng Hành A	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		702	1				enemy	0	1	4	17	2826				normal_melee	1			0										250	a_partner_tr_pg2																			1	1		[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước																							
2827	Thiên Nhẫn Thích Sát Thuật 3	Kỹ năng Đồng Hành A	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		703	1				enemy	0	1	4	16	2827				normal_melee	1			0										250	a_partner_tr_pg3																			1	1		[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước					80001																		
2828	Thiên Nhẫn Thích Sát Thuật 4	Kỹ năng Đồng Hành A	5		2		TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		704	1				enemy	0	1	4	17	2828				normal_melee	1			0										250	a_partner_tr_pg4																			1	1		[Cơ Bản] Đao pháp cơ bản Thiên Nhẫn, tấn công mục tiêu phạm vi nhỏ phía trước					80001																		
2829	Nhiếp Hồn Loạn Tâm	Kỹ năng Đồng Hành A	5		1		TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		722	1				enemy	270	1	4	17	2829				skill_melee	1			0	2830	2830	15						-1	1000	a_partner_tr_shlx																			1			[Chủ Động] Thi triển Nhiếp Hồn Hỏa về phía mục tiêu, kéo địch trong phạm vi, gây sát thương và kèm hiệu quả hỗn loạn															1								
2830	Nhiếp Hồn Loạn Tâm_Phụ 1	Kỹ năng Đồng Hành A	5				TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		723	1				enemy	0	1	4	17	1				skill_melee	1			0										1000	a_partner_tr_shlx_child																			1																		1								
2831	Kiếm Kích	Kỹ năng Đồng Hành A	5		2		pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2831	1				enemy	12	1		16	6006				normal_melee	1			0										300	partner_normal_a																																													
2832	Thính Lôi	Kỹ năng Đồng Hành A	5		2		zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1486	1				enemy	180	1		16	2832				skill_remote				0	2834									500	partner_heavy_a2			168																1			「Gây sát thương x2 cho địch」														1									
2833	Thính Lôi_Phụ 1	Kỹ năng Đồng Hành A	5		2		zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1487	1				enemy	0	1		16	1				skill_remote				0										500	partner_heavy_a2			168																1																	1									
2834	Thính Lôi_Hiệu quả 1	Kỹ năng Đồng Hành A	5		2		zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		1488	1				enemy	0	1		16	1				logic				0	2835									500	empty			168																1																	1									
2835	Thính Lôi_Hiệu quả 2	Kỹ năng Đồng Hành A	5		2		zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	3	1489	1				enemy	0	1		16	1				logic				0										500	empty			168																1																	1									
2836	Đoạn Thủy	Kỹ năng Đồng Hành A	5		1		zhongjidao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2836	1				enemy	12	1		16	2836				normal_melee	1			0										200	partner_lwl_normal																			1			[Cơ Bản] Gây sát thương địch																							
2837	Vân Long Kích	Kỹ năng Đồng Hành A	5		2		pugongqiang	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2837	1				enemy	180	1		17	2837				skill_melee	1			0										320	partner_heavy_a																			1			「Gây nhiều sát thương cho địch bên cạnh」				1			5513								1								
2840	Nộ Hải Kích_Hiệu quả	Kỹ năng Đồng Hành S	5		2		SkillUsual		6	2840	1				enemy	0	1		16	6006				logic				0										600	empty			150																1																										
2841	Nộ Diệm Xung Thiên	Kỹ năng Đồng Hành S	5		1		nuyanchongtian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2841	1				enemy	270	1		17	6005				skill_remote				0	2859									700	partner_yxl_nyct																			1			「Gây sát thương phạm vi mục tiêu」																							
2842	Bá Hổ Đao Pháp	Kỹ năng Đồng Hành S	5		2		hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2842	1				enemy	12	1		16	2842				normal_melee	1			0										250	partner_hsz_normal																						[Cơ Bản] Gây sát thương địch																							
2843	Viêm Dương Chưởng	Kỹ năng Đồng Hành S	5		1		pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2843	1				enemy	12	1		16	6010				normal_melee	1			0										250	partner_ngm_normal																						[Cơ Bản] Gây sát thương địch																							
2844	Long Tượng Cửu Trùng	Kỹ năng Đồng Hành S	2				heilongtanhai	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2844	1				enemy	270	1		17	6006			2844					0	2845									700	partner_ngm_lxjc																			1			「Tăng né tránh và giảm né tránh của địch lân cận trong thời gian nhất định」																							
2845	Long Tượng Cửu Trùng_Phụ	Kỹ năng Đồng Hành S	2				heilongtanhai	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2845	1				self	375			16	1			2845					0										700	partner_ngm_lxjc_child																			1			「Tăng né tránh và giảm né tránh của địch lân cận trong thời gian nhất định」																							
2848	Tuyết Ánh Hồng Trần	Kỹ năng Đồng Hành S	4				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2848	1				partnerrecover	0			16	1								45	2849									1000	partner_qys_xyhc																			1		1	「Tăng kháng thuộc tính cho bản thân và đồng đội, duy trì hồi sinh lực」				1																			
2849	Tuyết Ánh Hồng Trần_Hiệu ứng	Kỹ năng Đồng Hành S	4				tipo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2849	1				self	0			16	1			2849	logic				45										1000	empty																			1		1					1																			
2850	Tuyết Nhất Đao	Kỹ Năng Đồng Hành SS-Nam Cung Phi	5		2		fengrenwu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2850	1				enemy	12	1		16	2850				normal_remote				0										700	partner_yyf_normal																			1			[Cơ Bản] Gây sát thương địch							6335																
2851	Hoa Phi Hồ Điệp Kiếm	Kỹ Năng Đồng Hành SS-Nam Cung Phi	5		2		kuangjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2851	5	7	2	1	enemy	270	1		17	6005				skill_remote				0	2852									700	partner_ngfy_hfhdj			100																1			「Thi triển 5 Phi Kiếm, gây nhiều lần sát thương cho mục tiêu」																							
2852	Hoa Phi Hồ Điệp Kiếm_Phụ	Kỹ Năng Đồng Hành SS-Nam Cung Phi	5				SkillUsual		14	2852	5	7	2	2	enemy	0	1		17	1				skill_remote				0										700	partner_ngfy_hfhdj_child			100																1																										
2853	Thiên Địa Huyền Hoàng	Kỹ Năng Đồng Hành SS	5		2		pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2853	1				enemy	12	1		16	6005				normal_remote				0										700	partner_normal_ss																			1			[Cơ Bản] Gây sát thương địch																							
2854	Võ Đạo Luân Hồi	Kỹ Năng Đồng Hành SS	5		1		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2854	1				enemy	225	1		17	6009				skill_remote				0	2855									1000	partner40_1																			1			「Gây sát thương phạm vi nhỏ cho địch」															1								
2855	Võ Đạo Luân Hồi_Phụ	Kỹ Năng Đồng Hành SS	5		1		shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2855	1				enemy	0	1		16	1				skill_remote				0										1000	partner40_1_child																			1																		1								
2856	Tùy Ý Khúc	Kỹ Năng Đồng Hành SS	5		2		pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2856	1				enemy	12	1		16	6005				normal_remote				0										700	partner_yj_normal																			1			[Cơ Bản] Gây sát thương địch																							
2857	Quyết Biệt	Kỹ Năng Đồng Hành SS	2				xuanwo	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab							self	375			16	1								0	2858									1000	partner_yj_jb																						「Tăng tấn công và hồi phục một phần sinh lực khi nhân vật tử vong」																							
