TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
6407	Di Tích Sa Mạc Phân Quyển	Guoqing_Shamoyiji1	34	64070	64070		RandomItem	1	Ghi nhận phong thủy xung quanh Di Tích Sa Mạc, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6407	1									
6408	Đôn Hoàng Cổ Thành Phân Quyển	Guoqing_Dunhuanggucheng1	34	64080	64080		RandomItem	1	Ghi nhận phong thủy xung quanh Đôn Hoàng Cổ Thành, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6408	1									
6409	Côn Hư Mạch Tàng Phân Quyển	Guoqing_Kunxumaizang1	34	64090	64090		RandomItem	1	Ghi nhận phong thủy xung quanh Côn Hư Mạch Tàng, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6409	1									
6410	Dược Vương Cốc Phân Quyển	Guoqing_Yaowanggu1	34	64100	64100		RandomItem	1	Ghi nhận phong thủy xung quanh Dược Vương Cốc, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6410	1									
6411	Mạc Bắc Thảo Nguyên Phân Quyển	Guoqing_Mobeicaoyuan1	34	64110	64110		RandomItem	1	Ghi nhận phong thủy xung quanh Mạc Bắc Thảo Nguyên, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6411	1									
6412	Trường Bạch Sơn Phân Quyển	Guoqing_Changbaishan1	34	64120	64120		RandomItem	1	Ghi nhận phong thủy xung quanh Trường Bạch Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6412	1									
6413	Tàn Hoàn Thiết Thành Phân Quyển	Guoqing_Canhuantiecheng1	34	64130	64130		RandomItem	1	Ghi nhận phong thủy xung quanh Tàn Hoàn Thiết Thành, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999	6413	1									
6414	Mảnh Càn Khôn Phân Quyển	Guoqing_Qiankun2	34	64140	64140		NeedChooseItem	1	Bản mẫu mảnh phân quyển hiếm có, dùng nhận [FFFE0D]chọn 1 mảnh phân quyển[-]	30000	1	1	1000	3	1	0	99999	1										
6415	Mảnh Vong Ưu Đảo Phân Quyển	Guoqing_Wangyoudao2	34	64150	64150		RandomItem	1	Mảnh Vong Ưu Đảo Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Vong Ưu Đảo Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6415	1									
6416	Mảnh Tương Dương Phân Quyển	Guoqing_Xiangyang2	34	64150	64150		RandomItem	1	Mảnh Tương Dương Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tương Dương Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6416	1									
6417	Mảnh Tỏa Vân Uyên Phân Quyển	Guoqing_Suoyunyuan2	34	64150	64150		RandomItem	1	Mảnh Tỏa Vân Uyên Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tỏa Vân Uyên Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6417	1									
6418	Mảnh Võ Di Sơn Phân Quyển	Guoqing_Wuyishan2	34	64150	64150		RandomItem	1	Mảnh Võ Di Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Võ Di Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6418	1									
6419	Mảnh Nhạn Đãng Sơn Phân Quyển	Guoqing_Yandangshan2	34	64150	64150		RandomItem	1	Mảnh Nhạn Đãng Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Nhạn Đãng Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6419	1									
6420	Mảnh Điểm Thương Sơn Phân Quyển	Guoqing_Diancangshan2	34	64150	64150		RandomItem	1	Mảnh Điểm Thương Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Điểm Thương Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6420	1									
6421	Mảnh Miêu Lĩnh Phân Quyển	Guoqing_Mianling2	34	64150	64150		RandomItem	1	Mảnh Miêu Lĩnh Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Miêu Lĩnh Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6421	1									
6422	Mảnh Động Đình Hồ Phân Quyển	Guoqing_Dongtinghupan2	34	64150	64150		RandomItem	1	Mảnh Động Đình Hồ Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Động Đình Hồ Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6422	1									
6423	Mảnh Phế Tích Dạ Lang Phân Quyển	Guoqing_Yelangfeixu2	34	64150	64150		RandomItem	1	Mảnh Phế Tích Dạ Lang Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Phế Tích Dạ Lang Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6423	1									
6424	Mảnh Hưởng Thủy Động Phân Quyển	Guoqing_Xiangshuidong2	34	64150	64150		RandomItem	1	Mảnh Hưởng Thủy Động Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Hưởng Thủy Động Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6424	1									
6425	Mảnh Kiến Tính Phong Phân Quyển	Guoqing_Jianxingfeng2	34	64150	64150		RandomItem	1	Mảnh Kiến Tính Phong Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Kiến Tính Phong Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6425	1									
6426	Mảnh Kiếm Môn Quan Phân Quyển	Guoqing_Jianmenguan2	34	64150	64150		RandomItem	1	Mảnh Kiếm Môn Quan Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Kiếm Môn Quan Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6426	1									
6427	Mảnh Phong Lăng Độ Phân Quyển	Guoqing_Fenglingdu2	34	64150	64150		RandomItem	1	Mảnh Phong Lăng Độ Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Phong Lăng Độ Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6427	1									
6428	Mảnh Tiến Cúc Động Phân Quyển	Guoqing_Jianjudong2	34	64150	64150		RandomItem	1	Mảnh Tiến Cúc Động Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tiến Cúc Động Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6428	1									
6429	Mảnh Phục Ngưu Sơn Phân Quyển	Guoqing_Funiushan2	34	64150	64150		RandomItem	1	Mảnh Phục Ngưu Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Phục Ngưu Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6429	1									
6430	Mảnh Chiến Trường Cổ Phân Quyển	Guoqing_Guzhanchang2	34	64150	64150		RandomItem	1	Mảnh Chiến Trường Cổ Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Chiến Trường Cổ Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6430	1									
6431	Mảnh Thái Hành Cổ Kính Phân Quyển	Guoqing_Taihanggujing2	34	64150	64150		RandomItem	1	Mảnh Thái Hành Cổ Kính Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Thái Hành Cổ Kính Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6431	1									
6432	Mảnh Kỳ Liên Sơn Phân Quyển	Guoqing_Qilianshan2	34	64150	64150		RandomItem	1	Mảnh Kỳ Liên Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Kỳ Liên Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6432	1									
6433	Mảnh Di Tích Sa Mạc Phân Quyển	Guoqing_Shamoyiji2	34	64150	64150		RandomItem	1	Mảnh Di Tích Sa Mạc Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Di Tích Sa Mạc Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6433	1									
6434	Mảnh Đôn Hoàng Cổ Thành Phân Quyển	Guoqing_Dunhuanggucheng2	34	64150	64150		RandomItem	1	Mảnh Đôn Hoàng Cổ Thành Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Đôn Hoàng Cổ Thành Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6434	1									
6435	Mảnh Côn Hư Mạch Tàng Phân Quyển	Guoqing_Kunxumaizang2	34	64150	64150		RandomItem	1	Mảnh Côn Hư Mạch Tàng Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Côn Hư Mạch Tàng Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6435	1									
6436	Mảnh Dược Vương Cốc Phân Quyển	Guoqing_Yaowanggu2	34	64150	64150		RandomItem	1	Mảnh Dược Vương Cốc Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Dược Vương Cốc Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6436	1									
6437	Mảnh Mạc Bắc Thảo Nguyên Phân Quyển	Guoqing_Mobeicaoyuan2	34	64150	64150		RandomItem	1	Mảnh Mạn Bắc Thảo Nguyên Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Mạc Bắc Thảo Nguyên Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6437	1									
6438	Mảnh Trường Bạch Sơn Phân Quyển	Guoqing_Changbaishan2	34	64150	64150		RandomItem	1	Mảnh Trường Bạch Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Trường Bạch Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6438	1									
6439	Mảnh Tàn Hoàn Thiết Thành Phân Quyển	Guoqing_Canhuantiecheng2	34	64150	64150		RandomItem	1	Mảnh Tàn Hoàn Thiết Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tàn Hoàn Thiết Thành Phân Quyển[-]	30000	1	1	1000	3	1	0	99999	6439	1									
6446	Hộp Quà Hà Tư Nguyệt Vận	hd_zhongqiu_first	34	786	786		RandomItem	1	Phần thưởng Top 3 BXH Trung Thu, dùng sẽ nhận [FFFE0D]Hình Đại Diện-Thanh Tao, Danh Hiệu-Hà Tư Nguyệt Vận, Thiên Lý Nguyệt Minh x5, Chủ đề-Cùng Thuyền Quyên, Chân Khí x10000[-]	500000	1	1	1000	7	1	0	99999	6446										
6447	Hộp Quà Hoa Thần Nguyệt Tịch	hd_zhongqiu_second	34	786	786		RandomItem	1	Phần thưởng Top 4-10 BXH Trung Thu, dùng sẽ nhận [FFFE0D]Hình Đại Diện-Thanh Tao, Danh Hiệu-Hoa Thần Nguyệt Tịch, Thiên Lý Nguyệt Minh x2, Chân Khí x5000[-]	500000	1	1	1000	6	1	0	99999	6447										
6448	Hộp Quà Hạo Nguyệt Thiên Lý	hd_zhongqiu_third	34	786	786		RandomItem	1	Thưởng hạng 11-50 BXH Trung Thu, dùng nhận [FFFE0D]Thiên Lý Nguyệt Minh x1, Chân Khí x2000[-]	500000	1	1	1000	5	1	0	99999	6448										
6449	Hộp Quà Sum Họp Đoàn Viên	hd_zhongqiu_baodi	34	786	786		RandomItem	1	Thưởng Điểm Trăng 800 trở lên BXH Trung Thu, dùng nhận [FFFE0D]Chân Khí x1000[-]	500000	1	1	1000	4	1	0	99999	6449										
6450	Hà Tư Nguyệt Vận	hd_zhongqiu_title1	34	790	790		AddTitleItem	11	Chúc mừng Đại Hiệp trong BXH Trung Thu hạng [FFFE0D]1-3[-], nhận danh hiệu này		1	1	1000	6	1	0	99999	6450	2592000									
6451	Hoa Thần Nguyệt Tịch	hd_zhongqiu_title2	34	790	790		AddTitleItem	11	Chúc mừng Đại Hiệp trong BXH Trung Thu hạng [FFFE0D]4-10[-], nhận danh hiệu này		1	1	1000	5	1	0	99999	6451	2592000									
6445	Khung Đại Diện-Hà Đường Nguyệt Sắc	HeadFrame_18	34	30026	30026		ChatTheme	11	Dùng nhận khung đại diện và khung chat màu [FFFE0D]Hà Đường Nguyệt Sắc[-]		1	1	1000	6	1	1	99999	18										
6469	Vong Ưu Đảo Phân Quyển	Guoqing_Wangyoudao3	34	63890	63890		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Vong Ưu Đảo, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6471	Tương Dương Phân Quyển	Guoqing_Xiangyang3	34	63900	63900		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Tương Dương, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6472	Tỏa Vân Uyên Phân Quyển	Guoqing_Suoyunyuan3	34	63910	63910		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Tỏa Vân Uyên, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6473	Võ Di Sơn Phân Quyển	Guoqing_Wuyishan3	34	63920	63920		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Võ Di Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6474	Nhạn Đãng Sơn Phân Quyển	Guoqing_Yandangshan3	34	63930	63930		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Nhạn Đãng Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6475	Điểm Thương Sơn Phân Quyển	Guoqing_Diancangshan3	34	63940	63940		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Điểm Thương Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6476	Miêu Lĩnh Phân Quyển	Guoqing_Mianling3	34	63950	63950		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Miêu Lĩnh, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6477	Động Đình Hồ Phân Quyển	Guoqing_Dongtinghupan3	34	63960	63960		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Động Đình hồ, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6478	Phế Tích Dạ Lang Phân Quyển	Guoqing_Yelangfeixu3	34	63970	63970		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Phế Tích Dạ Lang, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6479	Hưởng Thủy Động Phân Quyển	Guoqing_Xiangshuidong3	34	63980	63980		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Hưởng Thủy Động, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6480	Kiến Tính Phong Phân Quyển	Guoqing_Jianxingfeng3	34	63990	63990		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Kiến Tính Phong, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6481	Kiếm Môn Quan Phân Quyển	Guoqing_Jianmenguan3	34	64000	64000		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Kiếm Môn Quan, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6482	Phong Lăng Độ Phân Quyển	Guoqing_Fenglingdu3	34	64010	64010		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Phong Lăng Độ, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6483	Tiến Cúc Động Phân Quyển	Guoqing_Jianjudong3	34	64020	64020		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Tiến Cúc Động, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6484	Phục Ngưu Sơn Phân Quyển	Guoqing_Funiushan3	34	64030	64030		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Phục Ngưu Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6485	Chiến Trường Cổ Phân Quyển	Guoqing_Guzhanchang3	34	64040	64040		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Chiến Trường Cổ, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6486	Thái Hành Cổ Kính Phân Quyển	Guoqing_Taihanggujing3	34	64050	64050		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Thái Hành Cổ Kính, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6487	Kỳ Liên Sơn Phân Quyển	Guoqing_Qilianshan3	34	64060	64060		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Kỳ Liên Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6488	Di Tích Sa Mạc Phân Quyển	Guoqing_Shamoyiji3	34	64070	64070		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Di Tích Sa Mạc, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6489	Đôn Hoàng Cổ Thành Phân Quyển	Guoqing_Dunhuanggucheng3	34	64080	64080		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Đôn Hoàng Cổ Thành, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6490	Côn Hư Mạch Tàng Phân Quyển	Guoqing_Kunxumaizang3	34	64090	64090		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Côn Hư Mạch Tàng, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6491	Dược Vương Cốc Phân Quyển	Guoqing_Yaowanggu3	34	64100	64100		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Dược Vương Cốc, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6492	Mạc Bắc Thảo Nguyên Phân Quyển	Guoqing_Mobeicaoyuan3	34	64110	64110		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Mạc Bắc Thảo Nguyên, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6493	Trường Bạch Sơn Phân Quyển	Guoqing_Changbaishan3	34	64120	64120		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Trường Bạch Sơn, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6494	Tàn Hoàn Thiết Thành Phân Quyển	Guoqing_Canhuantiecheng3	34	64130	64130		CollectClueCombie	1	Ghi nhận phong thủy xung quanh Tàn Hoàn Thiết Thành, thu thập đủ 25 phân quyển có thể ghép [ff8f06]Thần Châu Đại Địa Quyển[-]	30000	1	1	1000	4	1	0	99999											
6495	Mảnh Vong Ưu Đảo Phân Quyển	Guoqing_Wangyoudao4	34	64150	64150		CollectClueDebris	1	Mảnh Vong Ưu Đảo Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Vong Ưu Đảo Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6470	Mảnh Tương Dương Phân Quyển	Guoqing_Xiangyang4	34	64150	64150		CollectClueDebris	1	Mảnh Tương Dương Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tương Dương Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6496	Mảnh Tỏa Vân Uyên Phân Quyển	Guoqing_Suoyunyuan4	34	64150	64150		CollectClueDebris	1	Mảnh Tỏa Vân Uyên Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tỏa Vân Uyên Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6497	Mảnh Võ Di Sơn Phân Quyển	Guoqing_Wuyishan4	34	64150	64150		CollectClueDebris	1	Mảnh Võ Di Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Võ Di Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6498	Mảnh Nhạn Đãng Sơn Phân Quyển	Guoqing_Yandangshan4	34	64150	64150		CollectClueDebris	1	Mảnh Nhạn Đãng Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Nhạn Đãng Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6499	Mảnh Điểm Thương Sơn Phân Quyển	Guoqing_Diancangshan4	34	64150	64150		CollectClueDebris	1	Mảnh Điểm Thương Sơn Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Điểm Thương Sơn Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6500	Mảnh Miêu Lĩnh Phân Quyển	Guoqing_Mianling4	34	64150	64150		CollectClueDebris	1	Mảnh Miêu Lĩnh Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Miêu Lĩnh Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6501	Mảnh Động Đình Hồ Phân Quyển	Guoqing_Dongtinghupan4	34	64150	64150		CollectClueDebris	1	Mảnh Động Đình Hồ Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Động Đình Hồ Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6502	Mảnh Phế Tích Dạ Lang Phân Quyển	Guoqing_Yelangfeixu4	34	64150	64150		CollectClueDebris	1	Mảnh Phế Tích Dạ Lang Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Phế Tích Dạ Lang Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6503	Mảnh Hưởng Thủy Động Phân Quyển	Guoqing_Xiangshuidong4	34	64150	64150		CollectClueDebris	1	Mảnh Hưởng Thủy Động Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Hưởng Thủy Động Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6504	Mảnh Kiến Tính Phong Phân Quyển	Guoqing_Jianxingfeng4	34	64150	64150		CollectClueDebris	1	Mảnh Kiến Tính Phong Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Kiến Tính Phong Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6505	Mảnh Kiếm Môn Quan Phân Quyển	Guoqing_Jianmenguan4	34	64150	64150		CollectClueDebris	1	Mảnh Kiếm Môn Quan Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Kiếm Môn Quan Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6506	Mảnh Phong Lăng Độ Phân Quyển	Guoqing_Fenglingdu4	34	64150	64150		CollectClueDebris	1	Mảnh Phong Lăng Độ Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Phong Lăng Độ Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
6507	Mảnh Tiến Cúc Động Phân Quyển	Guoqing_Jianjudong4	34	64150	64150		CollectClueDebris	1	Mảnh Tiến Cúc Động Phân Quyển, thu thập đủ 10 có thể ghép [aa62fc]Tiến Cúc Động Phân Quyển[-]	30000	1	1	1000	3	1	0	99999											
